field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,242126,28,112.00,44.82,0.00,27.43,NV,2002
AGEDAY,35038,207116,364.00,11.07,0.00,47.22,NV,2002
AGEMONTH,40049,202105,131.00,7.49,0.00,22.90,NV,2002
AMONTH,242154,0,12.00,6.46,1.00,3.45,NV,2002
ASOURCE,240571,1583,5.00,3.05,1.00,1.98,NV,2002
ATYPE,242057,97,4.00,2.16,1.00,1.08,NV,2002
AWEEKEND,242154,0,1.00,0.21,0.00,0.41,NV,2002
DIED,242069,85,1.00,0.02,0.00,0.15,NV,2002
DISPUB92,242069,85,72.00,3.64,1.00,10.01,NV,2002
DISPUNIFORM,242069,85,99.00,2.21,1.00,3.24,NV,2002
DQTR,242154,0,4.00,2.49,1.00,1.12,NV,2002
DRG,242154,0,526.00,277.88,1.00,146.58,NV,2002
DRG18,242154,0,511.00,266.64,1.00,142.66,NV,2002
DRGVER,242154,0,20.00,19.25,19.00,0.43,NV,2002
DXCCS1,242106,48,2621.00,167.09,1.00,186.29,NV,2002
DXCCS2,215351,26803,2621.00,159.89,1.00,279.63,NV,2002
DXCCS3,176056,66098,2621.00,166.69,1.00,328.25,NV,2002
DXCCS4,143933,98221,2621.00,168.24,1.00,351.68,NV,2002
DXCCS5,116349,125805,2621.00,170.07,1.00,366.98,NV,2002
DXCCS6,92633,149521,2621.00,169.09,1.00,366.99,NV,2002
DXCCS7,72984,169170,2621.00,175.14,1.00,389.39,NV,2002
DXCCS8,56867,185287,2621.00,176.39,1.00,392.00,NV,2002
DXCCS9,44027,198127,2621.00,182.98,1.00,412.48,NV,2002
DXCCS10,29380,212774,2621.00,187.29,1.00,428.40,NV,2002
DXCCS11,22982,219172,2621.00,187.31,1.00,427.80,NV,2002
DXCCS12,17941,224213,2621.00,188.63,1.00,430.56,NV,2002
DXCCS13,13873,228281,2621.00,195.97,1.00,452.56,NV,2002
DXCCS14,10863,231291,2621.00,200.48,1.00,464.16,NV,2002
DXCCS15,8485,233669,2621.00,203.97,1.00,470.63,NV,2002
FEMALE,242117,37,1.00,0.58,0.00,0.49,NV,2002
LOS,242153,1,363.00,4.45,0.00,6.80,NV,2002
LOS_X,242154,0,451.00,4.45,0.00,6.86,NV,2002
MDC,242154,0,25.00,9.56,0.00,5.52,NV,2002
MDC18,242154,0,25.00,9.56,0.00,5.52,NV,2002
NDX,242154,0,15.00,5.22,0.00,3.60,NV,2002
NEOMAT,242154,0,3.00,0.41,0.00,0.71,NV,2002
NPR,242154,0,6.00,1.41,0.00,1.62,NV,2002
PAY1,241771,383,6.00,2.54,1.00,1.21,NV,2002
PAY2,120434,121720,6.00,3.00,1.00,1.32,NV,2002
PRCCS1,148914,93240,231.00,119.60,1.00,63.38,NV,2002
PRCCS2,87343,154811,231.00,118.65,1.00,67.93,NV,2002
PRCCS3,50865,191289,231.00,114.01,1.00,73.34,NV,2002
PRCCS4,27402,214752,231.00,112.73,1.00,73.43,NV,2002
PRCCS5,16890,225264,231.00,116.84,1.00,76.76,NV,2002
PRCCS6,9870,232284,231.00,137.97,1.00,80.28,NV,2002
PRDAY1,148881,93273,152.00,1.28,-4.00,3.36,NV,2002
TOTCHG,242117,37,939797.00,23845.84,26.00,39975.17,NV,2002
AYEAR,242154,0,2002.00,2001.99,2001.00,0.10,NV,2002
DMONTH,242154,0,12.00,6.47,1.00,3.44,NV,2002
PRMONTH1,148881,93273,12.00,6.53,1.00,3.43,NV,2002
PRYEAR1,148881,93273,2002.00,2001.99,2001.00,0.09,NV,2002
