field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,1013327,117,120.00,46.66,0.00,27.69,NC,2000
AGEDAY,129322,884122,364.00,14.12,0.00,53.22,NC,2000
AGEMONTH,152751,860693,131.00,9.19,0.00,25.19,NC,2000
AMONTH,1013444,0,12.00,6.45,1.00,3.46,NC,2000
ASOURCE,1006875,6569,5.00,3.41,1.00,1.92,NC,2000
ATYPE,1012791,653,4.00,2.01,1.00,0.98,NC,2000
AWEEKEND,1013444,0,1.00,0.19,0.00,0.39,NC,2000
BWT,10132,1003312,8731.00,3197.51,386.00,581.43,NC,2000
DIED,1012523,921,1.00,0.03,0.00,0.16,NC,2000
DISPUB92,1012620,824,41.00,2.10,1.00,3.28,NC,2000
DISPUNIFORM,1012523,921,20.00,2.21,1.00,3.32,NC,2000
DQTR,1013444,0,4.00,2.49,1.00,1.12,NC,2000
DRG,1013444,0,511.00,262.13,1.00,142.49,NC,2000
DRG18,1013444,0,511.00,262.12,1.00,142.49,NC,2000
DRGVER,1013444,0,18.00,17.25,17.00,0.43,NC,2000
DXCCS1,1013444,0,259.00,147.07,1.00,63.79,NC,2000
DXCCS2,923748,89696,2621.00,147.23,1.00,244.47,NC,2000
DXCCS3,784991,228453,2621.00,160.55,1.00,319.27,NC,2000
DXCCS4,660930,352514,2621.00,172.49,1.00,372.14,NC,2000
DXCCS5,547403,466041,2621.00,185.56,1.00,417.80,NC,2000
DXCCS6,437910,575534,2621.00,206.42,1.00,474.00,NC,2000
DXCCS7,348077,665367,2621.00,218.50,1.00,502.32,NC,2000
DXCCS8,272894,740550,2621.00,239.51,1.00,546.97,NC,2000
DXCCS9,203903,809541,2621.00,283.77,1.00,628.86,NC,2000
DXCCS10,39095,974349,2621.00,2602.96,2.00,163.64,NC,2000
DXCCS11,61,1013383,2621.00,1138.49,2.00,1245.80,NC,2000
DXCCS12,23,1013421,2620.00,1113.09,53.00,1236.44,NC,2000
DXCCS13,7,1013437,2620.00,465.29,4.00,954.43,NC,2000
DXCCS14,3,1013441,238.00,190.67,96.00,81.98,NC,2000
DXCCS15,2,1013442,238.00,195.00,152.00,60.81,NC,2000
FEMALE,1013368,76,1.00,0.60,0.00,0.49,NC,2000
LOS,1013444,0,365.00,4.79,0.00,6.70,NC,2000
LOS_X,1013444,0,365.00,4.79,0.00,6.70,NC,2000
MDC,1013444,0,25.00,9.68,1.00,5.61,NC,2000
MDC18,1013444,0,25.00,9.68,1.00,5.61,NC,2000
NDX,1013444,0,15.00,5.16,1.00,2.79,NC,2000
NEOMAT,1013444,0,3.00,0.36,0.00,0.68,NC,2000
NPR,1013444,0,10.00,1.38,0.00,1.60,NC,2000
PAY1,1013371,73,6.00,2.27,1.00,1.30,NC,2000
PAY2,371632,641812,6.00,2.58,1.00,1.45,NC,2000
PRCCS1,618707,394737,231.00,119.96,1.00,60.96,NC,2000
PRCCS2,357116,656328,231.00,120.78,1.00,64.81,NC,2000
PRCCS3,203535,809909,231.00,116.07,1.00,67.56,NC,2000
PRCCS4,110214,903230,231.00,119.23,1.00,70.57,NC,2000
PRCCS5,65951,947493,231.00,114.03,1.00,73.43,NC,2000
PRCCS6,39089,974355,231.00,126.38,1.00,77.73,NC,2000
PRCCS7,24,1013420,231.00,113.42,35.00,68.53,NC,2000
PRCCS8,8,1013436,231.00,97.75,42.00,70.04,NC,2000
PRCCS9,6,1013438,216.00,110.67,42.00,67.06,NC,2000
PRCCS10,4,1013440,99.00,71.50,54.00,19.77,NC,2000
PRDAY1,618690,394754,200.00,1.41,-4.00,3.33,NC,2000
PRDAY2,357107,656337,206.00,1.63,-4.00,3.85,NC,2000
PRDAY3,203531,809913,216.00,2.06,-4.00,4.69,NC,2000
PRDAY4,110213,903231,216.00,2.75,-4.00,6.01,NC,2000
PRDAY5,65949,947495,182.00,3.57,-3.00,7.54,NC,2000
PRDAY6,39088,974356,182.00,4.55,-3.00,8.79,NC,2000
PRDAY7,24,1013420,33.00,7.17,0.00,9.02,NC,2000
PRDAY8,8,1013436,23.00,9.75,1.00,7.48,NC,2000
PRDAY9,6,1013438,15.00,9.17,2.00,4.92,NC,2000
PRDAY10,4,1013440,15.00,8.75,2.00,5.56,NC,2000
RACE,631325,382119,6.00,1.55,1.00,1.20,NC,2000
TOTCHG,1013056,388,499259.00,9956.32,25.00,17315.16,NC,2000
TOTCHG_X,1013183,261,499259.10,9955.06,1.01,17314.44,NC,2000
YEAR,1013444,0,2000.00,2000.00,2000.00,0.00,NC,2000
AYEAR,1013444,0,2000.00,1999.99,1999.00,0.11,NC,2000
DMONTH,1013444,0,12.00,6.46,1.00,3.46,NC,2000
BMONTH,1013444,0,12.00,6.53,1.00,3.42,NC,2000
BYEAR,1013444,0,2000.00,1952.88,1880.00,27.80,NC,2000
