field,count,count_null,max,mean,min,stddev_samp,state,year
LOS,240785,2,264.00,4.43,0.00,6.37,NV,2003
LOS_X,240787,0,1105.00,4.44,0.00,7.12,NV,2003
MDC,240787,0,25.00,9.62,0.00,5.47,NV,2003
MDC18,240787,0,25.00,9.62,0.00,5.47,NV,2003
MDNUM1_R,239861,926,2470.00,1040.06,2.00,755.83,NV,2003
MDNUM2_R,148951,91836,2945.00,1030.96,2.00,746.92,NV,2003
NDX,240787,0,14.00,5.38,0.00,3.63,NV,2003
NECODE,240787,0,6.00,0.15,0.00,0.48,NV,2003
NEOMAT,240787,0,3.00,0.42,0.00,0.72,NV,2003
NPR,240787,0,9.00,1.43,0.00,1.72,NV,2003
PAY1,240253,534,6.00,2.57,1.00,1.28,NV,2003
PAY2,120499,120288,6.00,3.36,1.00,1.30,NV,2003
PL_RUCC2003,239313,1474,9.00,1.74,1.00,1.54,NV,2003
PL_UIC2003,239313,1474,12.00,1.73,1.00,1.74,NV,2003
PL_UR_CAT4,239313,1474,4.00,1.45,1.00,0.81,NV,2003
PL_UR_CAT5,239313,1474,5.00,1.45,1.00,0.84,NV,2003
PNUM_R,217735,23052,165662.00,81939.26,2.00,48326.77,NV,2003
PRCCS1,148762,92025,231.00,121.00,1.00,63.71,NV,2003
PRCCS2,85006,155781,231.00,120.77,1.00,67.74,NV,2003
PRCCS3,50205,190582,231.00,116.99,1.00,73.73,NV,2003
PRCCS4,26925,213862,231.00,113.11,1.00,73.09,NV,2003
PRCCS5,16359,224428,231.00,113.83,1.00,76.55,NV,2003
PRCCS6,9718,231069,231.00,138.99,1.00,80.31,NV,2003
PRCCS7,3831,236956,231.00,135.00,1.00,79.90,NV,2003
PRCCS8,2350,238437,231.00,138.58,1.00,80.19,NV,2003
PRCCS9,1364,239423,231.00,138.69,1.00,80.27,NV,2003
PRDAY1,148746,92041,200.00,1.26,-4.00,3.36,NV,2003
TOTCHG,240736,51,996285.00,28562.73,34.00,48385.27,NV,2003
AYEAR,240787,0,2003.00,2002.99,2000.00,0.11,NV,2003
DMONTH,240787,0,12.00,6.52,1.00,3.47,NV,2003
PRMONTH1,148746,92041,12.00,6.53,1.00,3.44,NV,2003
PRYEAR1,148746,92041,2003.00,2002.99,2002.00,0.09,NV,2003
