field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,2656054,195,115.00,51.62,0.00,27.04,FL,2011
AHOUR,2656148,101,2300.00,1277.32,0.00,638.05,FL,2011
ATYPE,2656249,0,5.00,1.78,1.00,1.05,FL,2011
AWEEKEND,2656249,0,1.00,0.20,0.00,0.40,FL,2011
DHOUR,2656210,39,2300.00,1486.82,0.00,347.24,FL,2011
DIED,2656249,0,1.00,0.02,0.00,0.13,FL,2011
DISPUB04,2656249,0,70.00,4.77,1.00,11.86,FL,2011
DISPUNIFORM,2656249,0,20.00,2.60,1.00,3.07,FL,2011
DQTR,2656249,0,4.00,2.48,1.00,1.13,FL,2011
DRG,2656249,0,999.00,521.86,1.00,272.28,FL,2011
DRG24,2656249,0,579.00,306.83,1.00,164.08,FL,2011
DRGVER,2656249,0,29.00,28.25,28.00,0.43,FL,2011
DRG_NoPOA,2656249,0,999.00,521.86,1.00,272.28,FL,2011
DXCCS1,2656225,24,670.00,186.12,1.00,146.84,FL,2011
DXCCS2,2537276,118973,670.00,166.37,1.00,151.80,FL,2011
DXCCS3,2312245,344004,670.00,166.11,1.00,157.01,FL,2011
DXCCS4,2096125,560124,670.00,165.81,1.00,161.45,FL,2011
DXCCS5,1888604,767645,670.00,166.66,1.00,164.67,FL,2011
DXCCS6,1689161,967088,670.00,168.90,1.00,167.38,FL,2011
DXCCS7,1502552,1153697,670.00,170.97,1.00,168.70,FL,2011
DXCCS8,1326471,1329778,670.00,172.91,1.00,169.34,FL,2011
DXCCS9,1160664,1495585,670.00,174.47,1.00,169.11,FL,2011
DXCCS10,1009133,1647116,670.00,175.66,1.00,168.73,FL,2011
DXCCS11,871364,1784885,670.00,176.51,1.00,167.97,FL,2011
DXCCS12,747256,1908993,670.00,177.13,1.00,167.06,FL,2011
DXCCS13,636494,2019755,670.00,177.65,1.00,166.14,FL,2011
DXCCS14,539310,2116939,670.00,177.75,1.00,164.77,FL,2011
DXCCS15,454570,2201679,670.00,178.07,1.00,163.62,FL,2011
DXCCS16,378796,2277453,670.00,178.41,1.00,162.65,FL,2011
DXCCS17,314003,2342246,670.00,178.57,1.00,161.52,FL,2011
DXCCS18,262144,2394105,670.00,178.54,1.00,160.56,FL,2011
DXCCS19,217665,2438584,670.00,179.14,1.00,160.16,FL,2011
DXCCS20,178968,2477281,670.00,179.25,1.00,159.12,FL,2011
DXCCS21,142035,2514214,670.00,179.65,1.00,158.54,FL,2011
DXCCS22,117358,2538891,670.00,179.96,1.00,158.33,FL,2011
