field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,425863,4132,100.00,41.04,0.00,28.09,AZ,1990
AGEDAY,69891,360104,364.00,13.96,0.00,52.85,AZ,1990
SEX,429916,79,2.00,1.59,1.00,0.49,AZ,1990
LOS,428899,1096,294.00,4.79,0.00,6.70,AZ,1990
DISP,429973,22,20.00,1.74,1.00,3.02,AZ,1990
DIED,429973,22,1.00,0.02,0.00,0.15,AZ,1990
ATYPE,429956,39,4.00,2.25,1.00,1.04,AZ,1990
ASOURCE,429091,904,5.00,3.69,1.00,1.84,AZ,1990
NDX,429995,0,5.00,2.89,0.00,1.49,AZ,1990
DXV1,429751,244,1.00,0.00,0.00,0.03,AZ,1990
DCCHPR1,429424,571,259.00,157.46,1.00,62.35,AZ,1990
NPR,429995,0,3.00,1.21,0.00,1.15,AZ,1990
PRV1,271280,158715,1.00,0.00,0.00,0.02,AZ,1990
PCCHPR1,271260,158735,231.00,118.87,1.00,56.67,AZ,1990
DRG,429995,0,490.00,265.00,1.00,132.18,AZ,1990
MDC,429995,0,25.00,9.92,0.00,5.25,AZ,1990
DRGVER,429995,0,7.00,6.25,6.00,0.43,AZ,1990
DRG10,429995,0,492.00,268.23,1.00,133.03,AZ,1990
MDC10,429995,0,25.00,9.97,0.00,5.30,AZ,1990
PAY1,429990,5,6.00,2.59,1.00,1.50,AZ,1990
DSNUM,429995,0,9.00,9.00,9.00,0.00,AZ,1990
DSTYPE,429995,0,1.00,1.00,1.00,0.00,AZ,1990
ADAYWK,429993,2,7.00,3.96,1.00,1.84,AZ,1990
AMONTH,429993,2,12.00,6.44,1.00,3.50,AZ,1990
LOS_X,429993,2,367.00,4.79,0.00,6.78,AZ,1990
NEOMAT,429995,0,3.00,0.46,0.00,0.74,AZ,1990
DXSYS,429995,0,1.00,1.00,1.00,0.00,AZ,1990
DSNDX,429995,0,5.00,5.00,5.00,0.00,AZ,1990
PRSYS,429995,0,1.00,1.00,1.00,0.00,AZ,1990
DSNPR,429995,0,3.00,3.00,3.00,0.00,AZ,1990
DXV3,229010,200985,1.00,0.00,0.00,0.03,AZ,1990
DXV4,156333,273662,1.00,0.00,0.00,0.03,AZ,1990
DXV5,99261,330734,1.00,0.00,0.00,0.03,AZ,1990
DCCHPR2,326528,103467,260.00,142.92,1.00,68.12,AZ,1990
DCCHPR3,228832,201163,260.00,134.37,1.00,68.16,AZ,1990
DCCHPR4,156198,273797,260.00,129.84,1.00,68.75,AZ,1990
DCCHPR5,99187,330808,260.00,127.06,1.00,69.72,AZ,1990
PRV2,158769,271226,1.00,0.00,0.00,0.01,AZ,1990
PRV3,88168,341827,1.00,0.00,0.00,0.06,AZ,1990
PCCHPR2,158746,271249,231.00,124.38,1.00,59.54,AZ,1990
PCCHPR3,87813,342182,231.00,124.89,1.00,62.94,AZ,1990
AYEAR,429993,2,1990.00,1989.99,1989.00,0.12,AZ,1990
DMONTH,429994,1,12.00,6.44,1.00,3.49,AZ,1990
BMONTH,429958,37,12.00,6.31,1.00,3.44,AZ,1990
BYEAR,429958,37,1999.00,1949.03,1890.00,28.45,AZ,1990
