field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,143676,6,117.00,49.90,0.00,28.25,RI,2005
AMONTH,143682,0,12.00,6.46,1.00,3.45,RI,2005
ASOURCE,139131,4551,5.00,2.67,1.00,1.93,RI,2005
ATYPE,143653,29,4.00,1.86,1.00,1.05,RI,2005
AWEEKEND,143682,0,1.00,0.20,0.00,0.40,RI,2005
BWT,18068,125614,9138.00,3628.38,245.00,1518.77,RI,2005
DaysCCU,143682,0,80.00,0.06,0.00,0.87,RI,2005
DaysICU,143682,0,236.00,0.59,0.00,3.40,RI,2005
DaysNICU,6775,136907,184.00,1.31,0.00,7.87,RI,2005
DIED,143666,16,1.00,0.02,0.00,0.15,RI,2005
DISPUB92,143666,16,61.00,2.64,1.00,3.25,RI,2005
DISPUNIFORM,143666,16,20.00,2.88,1.00,3.33,RI,2005
DQTR,143682,0,4.00,2.49,1.00,1.12,RI,2005
DRG,143682,0,559.00,282.11,1.00,149.46,RI,2005
DRG18,143682,0,511.00,263.63,1.00,142.29,RI,2005
DRGVER,143682,0,23.00,22.25,22.00,0.43,RI,2005
DXCCS1,143664,18,259.00,142.07,1.00,64.55,RI,2005
DXCCS2,130629,13053,259.00,125.05,1.00,63.25,RI,2005
DXCCS3,116264,27418,259.00,120.12,1.00,63.52,RI,2005
DXCCS4,101940,41742,259.00,116.63,1.00,63.46,RI,2005
DXCCS5,87731,55951,259.00,114.98,1.00,63.65,RI,2005
DXCCS6,73734,69948,259.00,114.34,1.00,64.05,RI,2005
DXCCS7,60706,82976,259.00,113.26,1.00,64.00,RI,2005
DXCCS8,49341,94341,259.00,113.78,1.00,64.74,RI,2005
DXCCS9,39496,104186,259.00,113.98,1.00,65.30,RI,2005
DXCCS10,30984,112698,259.00,114.68,1.00,66.37,RI,2005
DXCCS11,22745,120937,259.00,114.89,1.00,66.36,RI,2005
E_CCS1,16435,127247,2620.00,2611.99,2601.00,6.08,RI,2005
E_CCS2,16435,127247,2620.00,2611.99,2601.00,6.08,RI,2005
E_CCS3,2025,141657,2621.00,2616.91,2601.00,5.74,RI,2005
E_CCS4,402,143280,2621.00,2610.02,2601.00,6.90,RI,2005
E_CCS5,32,143650,2621.00,2616.16,2613.00,3.43,RI,2005
E_CCS6,4,143678,2617.00,2613.75,2612.00,2.22,RI,2005
FEMALE,143679,3,1.00,0.59,0.00,0.49,RI,2005
