field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,1298946,0,956.00,383.70,1.00,231.68,MI,2007
ADRGRISKMORTALITY,1298946,0,4.00,1.61,0.00,0.86,MI,2007
ADRGSEV,1298946,0,4.00,1.98,0.00,0.90,MI,2007
AGE,1298875,71,111.00,49.89,0.00,27.41,MI,2007
AGEDAY,139398,1159548,364.00,13.76,0.00,53.13,MI,2007
AGEMONTH,167566,1131380,131.00,9.74,0.00,25.44,MI,2007
AMONTH,1298943,3,12.00,6.44,1.00,3.44,MI,2007
ASOURCE,1234994,63952,5.00,3.01,1.00,1.95,MI,2007
ATYPE,1281039,17907,5.00,1.98,1.00,1.09,MI,2007
AWEEKEND,1298929,17,1.00,0.19,0.00,0.39,MI,2007
DIED,1298801,145,1.00,0.02,0.00,0.13,MI,2007
DISPUB04,1298801,145,66.00,4.27,1.00,10.87,MI,2007
DISPUNIFORM,1298801,145,20.00,2.55,1.00,3.11,MI,2007
DQTR,1298946,0,4.00,2.48,1.00,1.12,MI,2007
DRG,1298946,0,999.00,362.40,1.00,215.24,MI,2007
DRG24,1298946,0,579.00,311.57,1.00,164.87,MI,2007
DRGVER,1298946,0,25.00,24.25,24.00,0.43,MI,2007
DXCCS1,1298831,115,670.00,175.04,1.00,126.05,MI,2007
DXCCS2,1223306,75640,670.00,163.06,1.00,146.56,MI,2007
DXCCS3,1111510,187436,670.00,168.74,1.00,158.23,MI,2007
DXCCS4,1005327,293619,670.00,170.49,1.00,164.16,MI,2007
DXCCS5,901464,397482,670.00,172.80,1.00,168.67,MI,2007
DXCCS6,800134,498812,670.00,174.53,1.00,171.11,MI,2007
DXCCS7,703430,595516,670.00,175.83,1.00,172.18,MI,2007
DXCCS8,610121,688825,670.00,177.78,1.00,173.33,MI,2007
DXCCS9,527218,771728,670.00,178.44,1.00,172.69,MI,2007
DXCCS10,448115,850831,670.00,179.42,1.00,172.15,MI,2007
DXCCS11,360102,938844,670.00,180.77,1.00,172.95,MI,2007
DXCCS12,298009,1000937,670.00,181.24,1.00,172.21,MI,2007
DXCCS13,250043,1048903,670.00,181.93,1.00,171.32,MI,2007
DXCCS14,208071,1090875,670.00,181.84,1.00,170.09,MI,2007
DXCCS15,168785,1130161,670.00,183.37,1.00,170.33,MI,2007
DXCCS16,133459,1165487,670.00,183.95,1.00,169.25,MI,2007
DXCCS17,108920,1190026,670.00,184.27,1.00,168.86,MI,2007
DXCCS18,89762,1209184,670.00,185.59,1.00,168.64,MI,2007
DXCCS19,73507,1225439,670.00,185.50,1.00,167.15,MI,2007
DXCCS20,59593,1239353,670.00,186.13,1.00,167.44,MI,2007
DXCCS21,47393,1251553,670.00,185.73,1.00,166.89,MI,2007
DXCCS22,38784,1260162,670.00,184.84,1.00,166.60,MI,2007
DXCCS23,31954,1266992,670.00,183.25,1.00,162.72,MI,2007
DXCCS24,25850,1273096,670.00,185.04,1.00,163.72,MI,2007
DXCCS25,20521,1278425,670.00,186.09,1.00,165.10,MI,2007
DXCCS26,14954,1283992,670.00,187.16,1.00,163.14,MI,2007
DXCCS27,12310,1286636,670.00,186.27,1.00,161.35,MI,2007
DXCCS28,9785,1289161,670.00,185.81,1.00,158.56,MI,2007
DXCCS29,7333,1291613,670.00,186.89,1.00,161.26,MI,2007
DXCCS30,4045,1294901,670.00,185.98,2.00,163.61,MI,2007
DaysCCU,1298946,0,87.00,0.07,0.00,0.73,MI,2007
DaysICU,1298946,0,99.00,0.30,0.00,2.34,MI,2007
E_CCS1,186563,1112383,2621.00,2543.97,662.00,361.39,MI,2007
E_CCS2,79884,1219062,2621.00,2569.78,662.00,306.76,MI,2007
E_CCS3,11165,1287781,2621.00,2491.50,662.00,479.66,MI,2007
E_CCS4,2701,1296245,2621.00,2514.23,662.00,439.65,MI,2007
E_CCS5,434,1298512,2621.00,2504.96,662.00,456.19,MI,2007
E_CCS6,71,1298875,2621.00,2535.49,662.00,396.33,MI,2007
E_CCS7,11,1298935,2621.00,2439.55,662.00,589.56,MI,2007
E_CCS8,2,1298944,2613.00,2613.00,2613.00,0.00,MI,2007
HCUP_ED,1298946,0,4.00,1.75,0.00,1.98,MI,2007
HCUP_OS,1298946,0,0.00,0.00,0.00,0.00,MI,2007
HOSPBRTH,1298946,0,1.00,0.09,0.00,0.29,MI,2007
LOS,1298918,28,362.00,4.63,0.00,6.37,MI,2007
LOS_X,1298941,5,1839.00,4.64,-52.00,6.88,MI,2007
MDC,1298946,0,25.00,9.57,0.00,5.62,MI,2007
MDC24,1298946,0,25.00,9.57,0.00,5.62,MI,2007
MDNUM1_R,1229766,69180,33485.00,5508.64,1.00,5265.62,MI,2007
MDNUM2_R,768662,530284,34051.00,5490.12,1.00,5212.10,MI,2007
MEDINCSTQ,1286452,12494,4.00,2.38,1.00,1.11,MI,2007
MOMNUM_R,62147,1236799,233381.00,180846.08,1.00,58326.65,MI,2007
NECODE,1298946,0,10.00,0.22,0.00,0.59,MI,2007
NEOMAT,1298946,0,3.00,0.30,0.00,0.64,MI,2007
NPR,1298946,0,30.00,1.74,0.00,2.35,MI,2007
PAY1,1298759,187,6.00,2.12,1.00,1.14,MI,2007
PAY2,507806,791140,6.00,2.80,1.00,1.27,MI,2007
PL_CBSA,1297229,1717,2.00,1.74,0.00,0.60,MI,2007
PL_MSA1993,1297229,1717,1.00,0.83,0.00,0.38,MI,2007
PL_NCHS2006,1297229,1717,6.00,2.84,1.00,1.54,MI,2007
PL_RUCA10_2005,1277970,20976,10.00,2.19,1.00,2.42,MI,2007
PL_RUCA2005,1277970,20976,10.60,2.21,1.00,2.47,MI,2007
PL_RUCA4_2005,1277970,20976,4.00,1.32,1.00,0.76,MI,2007
PL_RUCC2003,1297229,1717,9.00,2.36,1.00,1.93,MI,2007
PL_UIC2003,1297229,1717,12.00,2.49,1.00,2.54,MI,2007
PL_UR_CAT4,1297229,1717,4.00,1.78,1.00,0.93,MI,2007
