field,count,count_null,max,mean,min,stddev_samp,state,year
AMONTH,560114,0,12.00,6.47,1.00,3.46,SC,2005
ASOURCE,556016,4098,5.00,3.34,1.00,1.94,SC,2005
ATYPE,555354,4760,5.00,2.04,1.00,1.03,SC,2005
AWEEKEND,560114,0,1.00,0.18,0.00,0.38,SC,2005
DaysICU,462892,97222,434.00,1.13,0.00,3.88,SC,2005
DIED,560102,12,1.00,0.02,0.00,0.16,SC,2005
DISPUB92,560102,12,71.00,4.13,1.00,10.99,SC,2005
DISPUNIFORM,560102,12,99.00,2.39,1.00,3.58,SC,2005
DQTR,560114,0,4.00,2.49,1.00,1.12,SC,2005
DRG,560114,0,559.00,281.48,1.00,148.62,SC,2005
DRG18,560114,0,511.00,260.82,1.00,140.99,SC,2005
DRGVER,560114,0,23.00,22.25,22.00,0.43,SC,2005
DXCCS1,560070,44,259.00,146.37,1.00,64.06,SC,2005
DXCCS2,516711,43403,259.00,123.08,1.00,63.94,SC,2005
DXCCS3,456324,103790,259.00,120.20,1.00,63.38,SC,2005
DXCCS4,398439,161675,259.00,118.53,1.00,64.20,SC,2005
DXCCS5,341771,218343,259.00,118.03,1.00,65.16,SC,2005
DXCCS6,286127,273987,259.00,118.19,1.00,66.08,SC,2005
DXCCS7,238613,321501,259.00,119.07,1.00,67.18,SC,2005
DXCCS8,194511,365603,259.00,119.78,1.00,68.21,SC,2005
DXCCS9,152927,407187,259.00,121.15,1.00,69.19,SC,2005
DXCCS10,60262,499852,259.00,123.32,1.00,70.63,SC,2005
E_CCS1,56579,503535,2621.00,2613.22,2601.00,6.98,SC,2005
E_CCS2,31803,528311,2621.00,2620.37,2601.00,2.59,SC,2005
E_CCS3,13402,546712,2621.00,2619.28,2601.00,4.52,SC,2005
E_CCS4,2080,558034,2621.00,2619.00,2601.00,4.14,SC,2005
E_CCS5,302,559812,2621.00,2618.31,2601.00,4.72,SC,2005
E_CCS6,27,560087,2621.00,2615.59,2601.00,5.65,SC,2005
E_CCS7,2,560112,2604.00,2603.50,2603.00,0.71,SC,2005
FEMALE,560080,34,1.00,0.60,0.00,0.49,SC,2005
HCUP_ED,560114,0,4.00,0.95,0.00,1.09,SC,2005
HCUP_OS,560114,0,0.00,0.00,0.00,0.00,SC,2005
LOS,560107,7,365.00,4.97,0.00,7.53,SC,2005
LOS_X,560113,1,1097.00,4.97,0.00,7.82,SC,2005
MEDINCSTQ,547733,12381,4.00,2.34,1.00,1.09,SC,2005
MDC,560114,0,25.00,9.52,0.00,5.49,SC,2005
MDC18,560114,0,25.00,9.52,0.00,5.49,SC,2005
NDX,560114,0,10.00,5.72,1.00,2.93,SC,2005
NECODE,560114,0,7.00,0.21,0.00,0.64,SC,2005
NEOMAT,560114,0,3.00,0.32,0.00,0.65,SC,2005
NPR,560114,0,10.00,1.56,0.00,1.76,SC,2005
PAY1,559932,182,6.00,2.24,1.00,1.26,SC,2005
PL_NHCS2006,559877,237,6.00,3.80,1.00,1.05,SC,2005
PL_RUCA10_2005,547751,12363,10.00,2.82,1.00,2.47,SC,2005
PL_RUCA4_2005,547751,12363,4.00,1.49,1.00,0.80,SC,2005
PRCCS1,369886,190228,231.00,123.99,1.00,62.75,SC,2005
PRCCS2,223478,336636,231.00,129.31,1.00,69.32,SC,2005
PRCCS3,124823,435291,231.00,122.17,1.00,69.03,SC,2005
PRCCS4,68492,491622,231.00,123.11,1.00,70.79,SC,2005
PRCCS5,42151,517963,231.00,119.63,1.00,75.28,SC,2005
PRCCS6,25612,534502,231.00,134.34,1.00,79.35,SC,2005
PRCCS7,9005,551109,231.00,132.64,1.00,80.19,SC,2005
PRCCS8,5647,554467,231.00,145.01,1.00,80.73,SC,2005
PRCCS9,3539,556575,231.00,145.29,4.00,79.75,SC,2005
PRCCS10,2004,558110,231.00,146.46,3.00,80.00,SC,2005
PRDAY1,369782,190332,360.00,1.45,-4.00,3.79,SC,2005
PRDAY2,223410,336704,360.00,1.69,-4.00,4.42,SC,2005
PRDAY3,124792,435322,360.00,2.16,-4.00,5.39,SC,2005
PRDAY4,68472,491642,235.00,2.78,-4.00,6.54,SC,2005
PRDAY5,42135,517979,365.00,3.40,-4.00,8.01,SC,2005
PRDAY6,25606,534508,300.00,4.23,-4.00,9.67,SC,2005
PRDAY7,9000,551114,361.00,6.11,-4.00,12.90,SC,2005
PRDAY8,5644,554470,178.00,7.33,-4.00,13.22,SC,2005
PRDAY9,3534,556580,245.00,8.90,-3.00,15.49,SC,2005
PRDAY10,2002,558112,311.00,10.17,-2.00,19.21,SC,2005
PSTCO,553583,6531,45091.00,44867.31,13000.00,1913.20,SC,2005
RACE,557746,2368,6.00,1.45,1.00,0.86,SC,2005
TOTCHG,560081,33,997300.00,22898.24,100.00,36380.06,SC,2005
AGEGROUP,560089,25,18.00,10.00,0.00,5.52,SC,2005
