field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,429623,37,116.00,49.47,0.00,28.13,AR,2006
AGEDAY,46491,383169,364.00,15.67,0.00,56.13,AR,2006
AGEMONTH,56832,372828,131.00,11.06,0.00,27.47,AR,2006
AHOUR,429660,0,2300.00,1264.02,0.00,576.07,AR,2006
AMONTH,429660,0,12.00,6.46,1.00,3.46,AR,2006
APGAR1,5016,424644,10.00,7.72,1.00,1.68,AR,2006
APGAR5,39336,390324,10.00,8.85,0.00,0.83,AR,2006
ASOURCE,421359,8301,5.00,3.47,1.00,1.88,AR,2006
ATYPE,429274,386,4.00,2.19,1.00,0.99,AR,2006
AWEEKEND,429654,6,1.00,0.17,0.00,0.38,AR,2006
BWT,39838,389822,9074.00,3228.26,257.00,607.64,AR,2006
DHOUR,327616,102044,2300.00,1346.51,0.00,344.36,AR,2006
DIED,428651,1009,1.00,0.02,0.00,0.15,AR,2006
DISPUB92,428651,1009,71.00,5.40,1.00,13.73,AR,2006
DISPUNIFORM,428651,1009,99.00,2.48,1.00,3.73,AR,2006
DQTR,429660,0,4.00,2.49,1.00,1.12,AR,2006
DRG,429660,0,579.00,301.06,1.00,157.54,AR,2006
DRG18,429660,0,511.00,265.87,1.00,143.64,AR,2006
DRG24,429660,0,579.00,309.73,1.00,161.76,AR,2006
DRGVER,429660,0,24.00,23.25,23.00,0.43,AR,2006
DXCCS1,429049,611,259.00,147.41,1.00,65.41,AR,2006
DXCCS2,399496,30164,259.00,126.77,1.00,65.60,AR,2006
DXCCS3,349596,80064,259.00,122.37,1.00,64.81,AR,2006
DXCCS4,302253,127407,259.00,118.71,1.00,64.60,AR,2006
DXCCS5,257933,171727,259.00,117.25,1.00,64.93,AR,2006
DXCCS6,215123,214537,259.00,116.87,1.00,65.52,AR,2006
DXCCS7,177084,252576,259.00,117.34,1.00,66.42,AR,2006
DXCCS8,139799,289861,259.00,118.04,1.00,67.18,AR,2006
DXCCS9,92965,336695,259.00,119.46,1.00,68.49,AR,2006
E_CCS1,53233,376427,2621.00,2611.84,2601.00,6.22,AR,2006
E_CCS2,26071,403589,2621.00,2612.27,2601.00,6.55,AR,2006
E_CCS3,6684,422976,2621.00,2619.52,2601.00,3.62,AR,2006
E_CCS4,535,429125,2621.00,2616.43,2601.00,4.98,AR,2006
E_CCS5,107,429553,2621.00,2618.92,2601.00,4.37,AR,2006
E_CCS6,6,429654,2621.00,2617.50,2613.00,3.08,AR,2006
FEMALE,429603,57,1.00,0.59,0.00,0.49,AR,2006
HCUP_ED,429660,0,4.00,0.46,0.00,0.74,AR,2006
HCUP_OS,429660,0,1.00,0.07,0.00,0.26,AR,2006
HOSPBRTH,429660,0,1.00,0.09,0.00,0.29,AR,2006
LOS,429611,49,365.00,5.03,0.00,8.25,AR,2006
LOS_X,429658,2,1613.00,5.09,-359.00,10.62,AR,2006
MDC,429660,0,25.00,9.98,0.00,5.94,AR,2006
MDC18,429660,0,25.00,9.98,0.00,5.94,AR,2006
MDC24,429660,0,25.00,9.97,0.00,5.94,AR,2006
MDNUM1_R,429092,568,7367.00,2720.28,2.00,1858.39,AR,2006
MDNUM2_R,193082,236578,7629.00,2510.43,1.00,1710.21,AR,2006
MDNUM3_R,86061,343599,7700.00,3476.03,1.00,2273.00,AR,2006
MDNUM4_R,25523,404137,7866.00,5008.21,20.00,2508.43,AR,2006
MEDINCSTQ,418128,11532,4.00,2.37,1.00,1.11,AR,2006
MRN_R,429651,9,841752.00,585960.35,4.00,226183.52,AR,2006
NDX,429660,0,9.00,5.50,0.00,2.71,AR,2006
NECODE,429660,0,6.00,0.20,0.00,0.60,AR,2006
NEOMAT,429660,0,3.00,0.30,0.00,0.63,AR,2006
NPR,429660,0,6.00,1.29,0.00,1.68,AR,2006
PAY1,429643,17,6.00,2.08,1.00,1.22,AR,2006
PAY2,204782,224878,6.00,2.75,1.00,1.01,AR,2006
PL_CBSA,429021,639,2.00,1.33,0.00,0.82,AR,2006
PL_MSA1993,429021,639,1.00,0.46,0.00,0.50,AR,2006
PL_NHCS2006,429021,639,6.00,4.23,1.00,1.25,AR,2006
PL_RUCA10_2005,418231,11429,10.00,3.88,1.00,3.07,AR,2006
PL_RUCA2005,418231,11429,10.60,3.94,1.00,3.15,AR,2006
PL_RUCA4_2005,418231,11429,4.00,1.87,1.00,1.03,AR,2006
PL_RUCC2003,429021,639,9.00,4.06,1.00,2.27,AR,2006
PL_UIC2003,429021,639,12.00,4.29,1.00,2.89,AR,2006
PL_UR_CAT4,429021,639,4.00,2.66,1.00,0.84,AR,2006
PL_UR_CAT5,429021,639,5.00,2.72,1.00,0.95,AR,2006
PNUM_R,413091,16569,590114.00,379331.54,11.00,174542.35,AR,2006
PRCCS1,231505,198155,231.00,115.69,1.00,59.21,AR,2006
PRCCS2,135972,293688,231.00,114.06,1.00,66.29,AR,2006
PRCCS3,79712,349948,231.00,106.45,1.00,66.65,AR,2006
PRCCS4,46092,383568,231.00,107.34,1.00,68.59,AR,2006
PRCCS5,29459,400201,231.00,105.81,1.00,72.74,AR,2006
PRCCS6,20618,409042,231.00,100.90,1.00,71.35,AR,2006
PRDAY1,230072,199588,155.00,1.23,-4.00,3.08,AR,2006
PROCTYPE,429660,0,1.00,0.54,0.00,0.50,AR,2006
PSTCO2,429027,633,72133.00,6548.63,1003.00,6854.03,AR,2006
RACE,429389,271,6.00,1.25,1.00,0.63,AR,2006
TOTCHG,429573,87,997819.00,18161.13,26.00,30596.15,AR,2006
ZIPINC_QRTL,418128,11532,4.00,1.56,1.00,0.77,AR,2006
AYEAR,429654,6,2006.00,2005.99,2001.00,0.11,AR,2006
DMONTH,429660,0,12.00,6.47,1.00,3.45,AR,2006
BMONTH,429654,6,12.00,6.60,1.00,3.45,AR,2006
BYEAR,429654,6,2006.00,1956.06,1890.00,28.23,AR,2006
PRMONTH1,230074,199586,12.00,6.53,1.00,3.43,AR,2006
PRMONTH2,137463,292197,12.00,6.53,1.00,3.44,AR,2006
PRMONTH3,81116,348544,12.00,6.50,1.00,3.44,AR,2006
PRMONTH4,48132,381528,12.00,6.52,1.00,3.45,AR,2006
PRMONTH5,31246,398414,12.00,6.53,1.00,3.45,AR,2006
