field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,3979684,38314,108.00,44.60,0.00,28.58,CA,2008
AGEDAY,583664,3434334,364.00,10.45,0.00,45.73,CA,2008
AGEMONTH,633218,3384780,131.00,4.37,0.00,17.15,CA,2008
AMONTH,4002072,15926,12.00,6.44,1.00,3.46,CA,2008
ASCHED,4014090,3908,1.00,0.20,0.00,0.40,CA,2008
ASOURCE,4017807,191,5.00,3.09,1.00,1.95,CA,2008
AWEEKEND,4017998,0,1.00,0.20,0.00,0.40,CA,2008
DIED,4017590,408,1.00,0.02,0.00,0.14,CA,2008
DISPUNIFORM,4017590,408,99.00,2.58,1.00,6.20,CA,2008
DNR,4017384,614,1.00,0.04,0.00,0.20,CA,2008
DQTR,4017998,0,4.00,2.49,1.00,1.12,CA,2008
DRG,4017998,0,999.00,566.13,1.00,267.23,CA,2008
DRG24,4017998,0,579.00,318.77,1.00,153.49,CA,2008
DRGVER,4017998,0,26.00,25.25,25.00,0.43,CA,2008
DRG_NoPOA,4017998,0,999.00,566.13,1.00,267.23,CA,2008
DXCCS1,4017928,70,670.00,187.93,1.00,137.85,CA,2008
DXCCS2,3690298,327700,670.00,168.15,1.00,151.30,CA,2008
DXCCS3,3152955,865043,670.00,186.22,1.00,170.12,CA,2008
DXCCS4,2722718,1295280,670.00,187.83,1.00,171.74,CA,2008
DXCCS5,2352105,1665893,670.00,179.32,1.00,170.19,CA,2008
DXCCS6,2029546,1988452,670.00,173.38,1.00,165.07,CA,2008
DXCCS7,1745455,2272543,670.00,163.72,1.00,158.70,CA,2008
DXCCS8,1495905,2522093,670.00,163.62,1.00,154.00,CA,2008
DXCCS9,1275382,2742616,670.00,158.79,1.00,153.16,CA,2008
DXCCS10,1082258,2935740,670.00,160.95,1.00,148.11,CA,2008
DXCCS11,913330,3104668,670.00,165.82,1.00,155.68,CA,2008
DXCCS12,766033,3251965,670.00,149.20,1.00,135.85,CA,2008
DXCCS13,639534,3378464,670.00,145.62,1.00,127.22,CA,2008
DXCCS14,530124,3487874,670.00,151.58,1.00,141.99,CA,2008
DXCCS15,433449,3584549,670.00,141.69,1.00,94.26,CA,2008
DXCCS16,349995,3668003,670.00,177.05,1.00,163.63,CA,2008
DXCCS17,288387,3729611,670.00,177.18,1.00,162.26,CA,2008
DXCCS18,237754,3780244,670.00,178.58,1.00,162.84,CA,2008
DXCCS19,195122,3822876,670.00,177.98,1.00,161.31,CA,2008
DXCCS20,159999,3857999,670.00,178.31,1.00,161.47,CA,2008
DXCCS21,130274,3887724,670.00,179.11,1.00,160.64,CA,2008
DXCCS22,106444,3911554,670.00,178.67,1.00,159.82,CA,2008
DXCCS23,86042,3931956,670.00,178.03,1.00,158.73,CA,2008
DXCCS24,68570,3949428,670.00,178.40,1.00,158.06,CA,2008
DXCCS25,54928,3963070,670.00,177.99,1.00,157.22,CA,2008
E_CCS1,504421,3513577,2621.00,2546.23,662.00,352.66,CA,2008
E_CCS2,489156,3528842,2621.00,2614.62,662.00,108.81,CA,2008
E_CCS3,57000,3960998,2621.00,2519.04,662.00,428.11,CA,2008
E_CCS4,20891,3997107,2621.00,2548.99,662.00,363.40,CA,2008
E_CCS5,3601,4014397,2621.00,2524.88,662.00,416.02,CA,2008
FEMALE,3901016,116982,1.00,0.59,0.00,0.49,CA,2008
HCUP_ED,4017998,0,4.00,1.74,0.00,1.98,CA,2008
HCUP_OS,4017998,0,0.00,0.00,0.00,0.00,CA,2008
HOSPBRTH,4017998,0,1.00,0.13,0.00,0.34,CA,2008
Homeless,4017998,0,1.00,0.00,0.00,0.07,CA,2008
HospitalUnit,4017998,0,6.00,1.22,0.00,0.82,CA,2008
LOS,4016573,1425,365.00,4.75,0.00,8.85,CA,2008
LOS_X,4017996,2,7282.00,5.15,0.00,29.16,CA,2008
MDC,4017998,0,25.00,10.50,0.00,5.63,CA,2008
MDC24,4017998,0,25.00,10.50,0.00,5.63,CA,2008
MEDINCSTQ,3922116,95882,4.00,2.39,1.00,1.11,CA,2008
NDX,4017998,0,25.00,7.10,1.00,5.46,CA,2008
NECODE,4017998,0,5.00,0.27,0.00,0.73,CA,2008
NEOMAT,4017998,0,3.00,0.43,0.00,0.73,CA,2008
NPR,4017998,0,21.00,1.64,0.00,2.17,CA,2008
PAY1,4017345,653,6.00,2.31,1.00,1.23,CA,2008
PL_CBSA,3985601,32397,2.00,1.97,0.00,0.21,CA,2008
PL_MSA1993,3985601,32397,1.00,0.97,0.00,0.18,CA,2008
PL_NCHS2006,3985601,32397,6.00,1.71,1.00,1.08,CA,2008
PL_RUCA4_2005,3910072,107926,4.00,1.10,1.00,0.40,CA,2008
PL_RUCC2003,3985601,32397,9.00,1.37,1.00,0.83,CA,2008
PL_UIC2003,3985601,32397,12.00,1.34,1.00,0.91,CA,2008
PL_UR_CAT4,3985601,32397,4.00,1.27,1.00,0.53,CA,2008
PRCCS2,1563275,2454723,231.00,142.05,1.00,65.60,CA,2008
PRCCS3,887277,3130721,231.00,141.00,1.00,66.51,CA,2008
PRCCS4,508437,3509561,231.00,139.09,1.00,70.97,CA,2008
PRCCS5,318040,3699958,231.00,131.23,1.00,73.61,CA,2008
PRCCS6,215031,3802967,231.00,121.47,1.00,74.54,CA,2008
PRCCS7,152384,3865614,231.00,114.21,1.00,73.58,CA,2008
PRCCS8,103912,3914086,231.00,115.41,1.00,74.02,CA,2008
PRCCS9,69559,3948439,231.00,117.67,1.00,75.00,CA,2008
PRCCS10,49031,3968967,231.00,126.55,1.00,77.25,CA,2008
PRCCS11,36130,3981868,231.00,132.01,1.00,77.70,CA,2008
PRCCS12,27172,3990826,231.00,119.88,1.00,75.81,CA,2008
PRCCS13,20555,3997443,231.00,113.31,1.00,73.79,CA,2008
PRCCS14,15501,4002497,231.00,127.11,1.00,76.92,CA,2008
PRCCS15,12015,4005983,231.00,90.94,1.00,66.20,CA,2008
PRCCS16,7750,4010248,231.00,149.40,1.00,77.80,CA,2008
PRCCS17,6055,4011943,231.00,148.73,1.00,78.12,CA,2008
PRCCS18,4884,4013114,231.00,146.31,1.00,79.03,CA,2008
PRCCS19,3871,4014127,231.00,145.46,1.00,78.22,CA,2008
PRCCS20,3147,4014851,231.00,146.53,2.00,78.23,CA,2008
PRCCS21,2594,4015404,231.00,147.90,1.00,78.51,CA,2008
PRDAY1,2595264,1422734,366.00,1.21,-3.00,3.96,CA,2008
PRDAY2,1563210,2454788,368.00,1.57,-3.00,4.83,CA,2008
PRDAY3,887202,3130796,367.00,2.25,-3.00,6.73,CA,2008
PRDAY4,508375,3509623,356.00,2.99,-3.00,8.05,CA,2008
PRDAY5,317983,3700015,368.00,3.56,-3.00,9.06,CA,2008
PRDAY6,214993,3803005,367.00,4.04,-3.00,10.14,CA,2008
PRDAY7,152350,3865648,362.00,4.51,-3.00,11.14,CA,2008
PRDAY8,103887,3914111,367.00,5.24,-3.00,12.24,CA,2008
PRDAY9,69535,3948463,356.00,6.60,-3.00,14.62,CA,2008
PRDAY10,49009,3968989,357.00,7.65,-3.00,15.55,CA,2008
PRDAY11,36109,3981889,322.00,9.50,-3.00,18.27,CA,2008
PRDAY12,27156,3990842,354.00,9.17,-3.00,18.46,CA,2008
PRDAY13,20543,3997455,367.00,9.55,-3.00,18.54,CA,2008
PRDAY14,15484,4002514,354.00,12.05,-3.00,21.59,CA,2008
PRDAY15,12009,4005989,353.00,10.59,-3.00,20.27,CA,2008
PRDAY16,7734,4010264,366.00,17.68,-1.00,27.66,CA,2008
PRDAY17,6038,4011960,354.00,18.95,-2.00,28.91,CA,2008
PRDAY18,4871,4013127,367.00,20.53,-2.00,30.61,CA,2008
PRDAY19,3860,4014138,360.00,21.71,-2.00,32.27,CA,2008
PRDAY20,3136,4014862,362.00,22.76,-1.00,32.84,CA,2008
PRDAY21,2584,4015414,346.00,24.54,-1.00,34.57,CA,2008
