field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,650968,2,109.00,49.15,0.00,26.85,KY,2009
AGEDAY,62555,588415,364.00,18.07,0.00,60.44,KY,2009
AGEMONTH,80682,570288,131.00,13.53,0.00,29.73,KY,2009
AMONTH,650970,0,12.00,6.49,1.00,3.45,KY,2009
ATYPE,650258,712,5.00,2.05,1.00,1.05,KY,2009
AWEEKEND,650970,0,1.00,0.19,0.00,0.39,KY,2009
BWT,60238,590732,9140.00,3580.17,230.00,1453.21,KY,2009
DIED,650970,0,1.00,0.02,0.00,0.14,KY,2009
DISPUB04,650970,0,70.00,4.64,1.00,12.03,KY,2009
DISPUNIFORM,650970,0,99.00,2.45,1.00,3.42,KY,2009
DNR,16827,634143,1.00,1.00,1.00,0.00,KY,2009
DQTR,650970,0,4.00,2.50,1.00,1.12,KY,2009
DRG,650970,0,999.00,511.65,1.00,273.85,KY,2009
DRG24,650970,0,579.00,299.97,1.00,165.82,KY,2009
DRGVER,650970,0,27.00,26.25,26.00,0.43,KY,2009
DRG_NoPOA,650970,0,999.00,511.39,1.00,273.70,KY,2009
DXCCS1,650970,0,670.00,183.69,1.00,142.87,KY,2009
DXCCS2,623328,27642,670.00,170.37,1.00,155.98,KY,2009
DXCCS3,565661,85309,670.00,171.40,1.00,163.62,KY,2009
DXCCS4,510465,140505,670.00,172.82,1.00,167.88,KY,2009
DXCCS5,459416,191554,670.00,174.33,1.00,170.52,KY,2009
DXCCS6,407124,243846,670.00,176.31,1.00,171.48,KY,2009
DXCCS7,361656,289314,670.00,179.03,1.00,172.59,KY,2009
DXCCS8,318973,331997,670.00,181.06,1.00,172.05,KY,2009
DXCCS9,278726,372244,670.00,183.28,1.00,171.52,KY,2009
DXCCS10,238784,412186,670.00,183.98,1.00,169.35,KY,2009
DXCCS11,206022,444948,670.00,185.82,1.00,168.60,KY,2009
DXCCS12,176961,474009,670.00,186.09,1.00,166.44,KY,2009
MDNUM2_R,367002,283968,36766.00,27008.37,70.00,2567.34,KY,2009
MEDINCSTQ,635888,15082,4.00,2.29,1.00,1.10,KY,2009
NCHRONIC,650970,0,21.00,4.17,0.00,3.42,KY,2009
NDX,650970,0,25.00,8.47,1.00,5.61,KY,2009
NECODE,650970,0,8.00,0.16,0.00,0.48,KY,2009
NEOMAT,650970,0,2.00,0.27,0.00,0.60,KY,2009
NPR,650970,0,25.00,1.39,0.00,2.03,KY,2009
ORPROC,650970,0,1.00,0.28,0.00,0.45,KY,2009
PAY1,650970,0,6.00,2.17,1.00,1.27,KY,2009
PAY2,282975,367995,6.00,2.86,1.00,1.14,KY,2009
PL_CBSA,650521,449,2.00,1.24,0.00,0.86,KY,2009
PL_MSA1993,650521,449,1.00,0.46,0.00,0.50,KY,2009
PL_NCHS2006,650521,449,6.00,3.86,1.00,1.87,KY,2009
PL_RUCA10_2005,635669,15301,10.00,4.30,1.00,3.40,KY,2009
PL_RUCA2005,635669,15301,10.60,4.38,1.00,3.50,KY,2009
PL_RUCA4_2005,635669,15301,4.00,2.02,1.00,1.12,KY,2009
PL_RUCC2003,650521,449,9.00,4.07,1.00,2.80,KY,2009
PL_UIC2003,650521,449,12.00,4.56,1.00,3.66,KY,2009
PL_UR_CAT4,650521,449,4.00,2.46,1.00,1.19,KY,2009
PRCCS1,364490,286480,231.00,121.63,1.00,63.05,KY,2009
PRCCS2,211132,439838,231.00,120.80,1.00,67.21,KY,2009
PRCCS3,119923,531047,231.00,110.87,1.00,68.23,KY,2009
PRCCS4,71241,579729,231.00,111.96,1.00,69.99,KY,2009
PRDAY11,3190,647780,175.00,7.25,-3.00,11.34,KY,2009
PRDAY12,2282,648688,168.00,8.52,-3.00,13.28,KY,2009
PRDAY13,1671,649299,201.00,9.34,-3.00,13.93,KY,2009
PRDAY14,1265,649705,144.00,10.02,-2.00,13.27,KY,2009
PRDAY15,962,650008,208.00,11.26,-3.00,15.99,KY,2009
PRDAY16,639,650331,144.00,11.61,-1.00,14.88,KY,2009
PRDAY17,504,650466,159.00,12.99,-2.00,16.94,KY,2009
PRDAY18,403,650567,159.00,15.24,-1.00,19.83,KY,2009
PRDAY19,325,650645,161.00,16.58,-1.00,19.97,KY,2009
PRDAY20,255,650715,157.00,17.36,0.00,20.17,KY,2009
PRDAY21,202,650768,201.00,17.38,0.00,20.96,KY,2009
PRDAY22,165,650805,206.00,20.64,0.00,29.53,KY,2009
PRDAY23,128,650842,177.00,21.75,0.00,30.47,KY,2009
PRDAY24,104,650866,191.00,20.43,0.00,33.11,KY,2009
PRDAY25,89,650881,218.00,20.52,0.00,33.30,KY,2009
PROCTYPE,650970,0,1.00,0.56,0.00,0.50,KY,2009
PSTCO,650515,455,56037.00,21780.67,1001.00,4339.35,KY,2009
PSTCO2,650521,449,56037.00,21780.66,1001.00,4339.34,KY,2009
RACE,650970,0,6.00,1.42,1.00,1.24,KY,2009
TRAN_OUT,650970,0,2.00,0.27,0.00,0.66,KY,2009
YEAR,650970,0,2009.00,2009.00,2009.00,0.00,KY,2009
ZIPINC_QRTL,635888,15082,4.00,1.67,1.00,0.90,KY,2009
AYEAR,650970,0,2009.00,2008.99,2006.00,0.11,KY,2009
DMONTH,650970,0,12.00,6.49,1.00,3.45,KY,2009
