field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,1091775,172,119.00,48.55,0.00,28.13,NJ,1999
AGEDAY,128053,963894,364.00,18.16,0.00,60.35,NJ,1999
AGEMONTH,158391,933556,131.00,11.19,0.00,26.95,NJ,1999
AMONTH,1091947,0,12.00,6.46,1.00,3.47,NJ,1999
ASOURCE,1070822,21125,5.00,3.07,1.00,1.96,NJ,1999
ATYPE,1091947,0,4.00,2.02,1.00,1.07,NJ,1999
AWEEKEND,1091947,0,1.00,0.19,0.00,0.39,NJ,1999
BWT,113558,978389,9000.00,3303.81,230.00,695.00,NJ,1999
DIED,1091947,0,1.00,0.03,0.00,0.17,NJ,1999
DISPUB92,1091947,0,51.00,2.20,1.00,3.60,NJ,1999
DISPUNIFORM,1091947,0,20.00,2.30,1.00,3.49,NJ,1999
DNR,578160,513787,1.00,0.08,0.00,0.27,NJ,1999
DQTR,1091947,0,4.00,2.49,1.00,1.12,NJ,1999
DRG,1091947,0,511.00,257.58,1.00,141.03,NJ,1999
DRG10,1091947,0,492.00,251.75,1.00,136.76,NJ,1999
DRG18,1091947,0,511.00,257.53,1.00,141.04,NJ,1999
DRGVER,1091947,0,17.00,16.25,16.00,0.43,NJ,1999
DXCCS1,1091921,26,259.00,140.49,1.00,64.21,NJ,1999
DXCCS2,953707,138240,2621.00,160.45,1.00,309.96,NJ,1999
DXCCS3,774277,317670,2621.00,167.94,1.00,359.09,NJ,1999
DXCCS4,624075,467872,2621.00,173.83,1.00,389.64,NJ,1999
DXCCS5,496661,595286,2621.00,185.57,1.00,428.76,NJ,1999
DXCCS6,388268,703679,2621.00,199.52,1.00,467.86,NJ,1999
DXCCS7,298899,793048,2621.00,213.80,1.00,503.88,NJ,1999
DXCCS8,226683,865264,2621.00,238.24,1.00,556.65,NJ,1999
DXCCS9,165468,926479,2621.00,336.77,1.00,723.44,NJ,1999
DXCCS10,16454,1075493,2621.00,2611.25,2601.00,6.67,NJ,1999
FEMALE,1091912,35,1.00,0.58,0.00,0.49,NJ,1999
LOS,1091937,10,350.00,5.36,0.00,7.88,NJ,1999
LOS_X,1091947,0,873.00,5.37,0.00,8.08,NJ,1999
MDC,1091947,0,25.00,9.47,1.00,5.55,NJ,1999
MDC10,1091947,0,25.00,9.46,0.00,5.54,NJ,1999
MDC18,1091947,0,25.00,9.47,1.00,5.55,NJ,1999
NDX,1091947,0,10.00,4.61,1.00,2.73,NJ,1999
NEOMAT,1091947,0,3.00,0.33,0.00,0.65,NJ,1999
NPR,1091947,0,8.00,1.48,0.00,1.71,NJ,1999
PAY1,1091947,0,6.00,2.41,1.00,1.14,NJ,1999
PAY2,261529,830418,6.00,2.32,1.00,0.95,NJ,1999
PRCCS1,708172,383775,231.00,123.95,1.00,62.43,NJ,1999
PRCCS2,403823,688124,231.00,127.55,1.00,65.03,NJ,1999
PRCCS3,228160,863787,231.00,125.15,1.00,68.94,NJ,1999
PRCCS4,119587,972360,231.00,134.31,1.00,71.09,NJ,1999
PRCCS5,67461,1024486,231.00,134.47,1.00,74.39,NJ,1999
PRCCS6,41670,1050277,231.00,142.36,1.00,74.80,NJ,1999
PRCCS7,26503,1065444,231.00,148.61,1.00,73.58,NJ,1999
PRCCS8,16455,1075492,231.00,150.98,1.00,73.32,NJ,1999
PRDAY1,708187,383760,365.00,1.70,0.00,4.09,NJ,1999
PRDAY2,403830,688117,365.00,2.13,0.00,4.87,NJ,1999
PRDAY3,228163,863784,298.00,2.72,0.00,5.81,NJ,1999
PRDAY4,119586,972361,298.00,3.76,0.00,7.40,NJ,1999
PRDAY5,67461,1024486,298.00,4.77,0.00,8.95,NJ,1999
PRDAY6,41669,1050278,335.00,6.26,0.00,10.85,NJ,1999
PRDAY7,26502,1065445,311.00,7.49,0.00,12.33,NJ,1999
PRDAY8,16454,1075493,300.00,8.71,0.00,13.28,NJ,1999
PSTCO,1066362,25585,34041.00,34019.36,34001.00,11.24,NJ,1999
RACE,1057866,34081,6.00,1.62,1.00,1.14,NJ,1999
READMIT,670866,421081,1.00,0.09,0.00,0.28,NJ,1999
TOTCHG,1091771,176,999928.00,17302.43,25.00,29250.54,NJ,1999
