field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,3774592,1119,124.00,44.12,0.00,29.00,CA,1999
AGEDAY,585243,3190468,364.00,14.18,0.00,53.09,CA,1999
AGEMONTH,697274,3078437,131.00,9.76,0.00,25.92,CA,1999
AMONTH,3775711,0,12.00,6.49,1.00,3.47,CA,1999
ASCHED,3764093,11618,1.00,0.22,0.00,0.42,CA,1999
ASOURCE,3772456,3255,5.00,3.32,1.00,1.90,CA,1999
AWEEKEND,3775711,0,1.00,0.20,0.00,0.40,CA,1999
DIED,3775447,264,1.00,0.02,0.00,0.15,CA,1999
DISPUNIFORM,3775447,264,20.00,2.30,1.00,3.24,CA,1999
DNR,3760853,14858,1.00,0.04,0.00,0.19,CA,1999
DQTR,3775711,0,4.00,2.50,1.00,1.12,CA,1999
DRG,3775711,0,511.00,275.42,1.00,140.12,CA,1999
DRG10,3775711,0,492.00,269.43,1.00,136.49,CA,1999
DRG18,3775711,0,511.00,275.40,1.00,140.12,CA,1999
DRGVER,3775711,0,17.00,16.25,16.00,0.43,CA,1999
DXATADMIT1,3769776,5935,1.00,0.97,0.00,0.18,CA,1999
DXATADMIT2,3188157,587554,1.00,0.93,0.00,0.25,CA,1999
DXATADMIT3,2518226,1257485,1.00,0.93,0.00,0.26,CA,1999
DXATADMIT4,1993577,1782134,1.00,0.93,0.00,0.25,CA,1999
DXATADMIT5,1558870,2216841,1.00,0.93,0.00,0.25,CA,1999
DXATADMIT6,1197951,2577760,1.00,0.93,0.00,0.25,CA,1999
DXATADMIT7,906952,2868759,1.00,0.93,0.00,0.26,CA,1999
DXATADMIT8,677914,3097797,1.00,0.92,0.00,0.26,CA,1999
DXATADMIT9,500918,3274793,1.00,0.92,0.00,0.27,CA,1999
DXATADMIT10,363952,3411759,1.00,0.91,0.00,0.28,CA,1999
DXATADMIT11,263692,3512019,1.00,0.91,0.00,0.29,CA,1999
DXATADMIT12,190551,3585160,1.00,0.90,0.00,0.30,CA,1999
DXATADMIT13,135631,3640080,1.00,0.89,0.00,0.32,CA,1999
DXATADMIT14,95656,3680055,1.00,0.88,0.00,0.33,CA,1999
DXATADMIT15,68279,3707432,1.00,0.87,0.00,0.34,CA,1999
