field,count,count_null,max,mean,min,stddev_samp,state,year
DXCCS24,38772,2524598,670.00,171.84,1.00,162.07,FL,2007
DXCCS25,30327,2533043,670.00,172.19,1.00,161.18,FL,2007
DXCCS26,18553,2544817,670.00,169.45,1.00,158.22,FL,2007
DXCCS27,15163,2548207,670.00,169.31,1.00,159.00,FL,2007
DXCCS28,12275,2551095,670.00,166.57,1.00,153.95,FL,2007
DXCCS29,9594,2553776,670.00,170.37,1.00,159.77,FL,2007
DXCCS30,6946,2556424,670.00,170.83,1.00,159.38,FL,2007
DXCCS31,4507,2558863,670.00,172.61,1.00,160.30,FL,2007
E_CCS1,427536,2135834,2621.00,2547.77,662.00,350.16,FL,2007
E_CCS2,153635,2409735,2621.00,2575.28,662.00,289.97,FL,2007
E_CCS3,21768,2541602,2621.00,2506.64,662.00,451.45,FL,2007
FEMALE,2563322,48,1.00,0.57,0.00,0.50,FL,2007
HCUP_ED,2563370,0,4.00,1.12,0.00,1.01,FL,2007
HCUP_OS,2563370,0,0.00,0.00,0.00,0.00,FL,2007
HOSPBRTH,2563370,0,1.00,0.09,0.00,0.29,FL,2007
Homeless,2563370,0,1.00,0.00,0.00,0.05,FL,2007
LOS,2563264,106,365.00,4.79,0.00,7.40,FL,2007
LOS_X,2563370,0,1973.00,4.81,0.00,8.37,FL,2007
MDC,2563370,0,25.00,9.44,0.00,5.54,FL,2007
MDC24,2563370,0,25.00,9.44,0.00,5.55,FL,2007
MDNUM1_R,2563370,0,81199.00,55684.91,153.00,11368.91,FL,2007
MDNUM2_R,1494165,1069205,82457.00,54757.25,153.00,11036.46,FL,2007
MDNUM3_R,230922,2332448,82780.00,56583.58,395.00,11427.49,FL,2007
MEDINCSTQ,2494280,69090,4.00,2.35,1.00,1.10,FL,2007
NDX,2563370,0,31.00,7.60,1.00,5.36,FL,2007
NECODE,2563370,0,3.00,0.24,0.00,0.58,FL,2007
NEOMAT,2563370,0,3.00,0.29,0.00,0.63,FL,2007
NPR,2563370,0,31.00,1.54,0.00,2.25,FL,2007
PAY1,2563370,0,6.00,2.21,1.00,1.29,FL,2007
PL_CBSA,2541483,21887,2.00,1.91,0.00,0.36,FL,2007
PL_MSA1993,2541483,21887,1.00,0.92,0.00,0.27,FL,2007
PRCCS25,746,2562624,231.00,120.62,1.00,77.71,FL,2007
PRCCS26,502,2562868,231.00,120.01,1.00,76.44,FL,2007
PRCCS27,420,2562950,231.00,123.35,2.00,75.59,FL,2007
PRCCS28,369,2563001,231.00,123.87,8.00,76.62,FL,2007
PRCCS29,327,2563043,231.00,122.88,2.00,76.75,FL,2007
PRCCS30,275,2563095,231.00,123.10,2.00,76.72,FL,2007
PRCCS31,203,2563167,231.00,136.38,8.00,76.36,FL,2007
PRDAY1,1494127,1069243,304.00,1.51,-4.00,3.62,FL,2007
PRDAY2,902463,1660907,302.00,1.81,-4.00,4.29,FL,2007
PRDAY3,529405,2033965,338.00,2.24,-4.00,5.21,FL,2007
PRDAY4,317778,2245592,317.00,2.80,-4.00,6.41,FL,2007
PRDAY5,206771,2356599,317.00,3.40,-4.00,7.60,FL,2007
PRDAY6,144851,2418519,345.00,3.93,-4.00,8.77,FL,2007
PRDAY7,107832,2455538,340.00,4.38,-4.00,9.64,FL,2007
PRDAY8,73644,2489726,276.00,5.30,-4.00,10.98,FL,2007
PRDAY9,47381,2515989,354.00,6.85,-3.00,13.58,FL,2007
PRDAY10,32575,2530795,330.00,8.37,-3.00,14.85,FL,2007
PRDAY11,23216,2540154,334.00,9.83,-4.00,16.52,FL,2007
PRDAY12,17126,2546244,343.00,11.34,-4.00,18.28,FL,2007
PRDAY13,12686,2550684,328.00,13.02,-4.00,19.73,FL,2007
PRDAY14,9640,2553730,246.00,14.35,-3.00,21.17,FL,2007
