field,count,count_null,max,mean,min,stddev_samp,state,year
HOSPID,1269197,1620,26158.00,26076.04,26002.00,51.34,MI,2001
ADRG,1270817,0,956.00,386.11,1.00,234.90,MI,2001
ADRGRISKMORTALITY,1270817,0,4.00,1.58,0.00,0.87,MI,2001
ADRGSEV,1270817,0,4.00,1.91,0.00,0.86,MI,2001
AGE,1270701,116,108.00,48.14,0.00,27.82,MI,2001
AGEDAY,151244,1119573,364.00,16.14,0.00,56.79,MI,2001
AGEMONTH,184668,1086149,131.00,10.78,0.00,26.76,MI,2001
AMONTH,1270817,0,12.00,6.45,1.00,3.43,MI,2001
ASOURCE,1133638,137179,5.00,3.15,1.00,1.95,MI,2001
ATYPE,1205986,64831,4.00,1.96,1.00,1.02,MI,2001
AWEEKEND,1270810,7,1.00,0.19,0.00,0.39,MI,2001
DaysCCU,1270817,0,82.00,0.04,0.00,0.58,MI,2001
DaysICU,1270815,2,99.00,0.12,0.00,1.40,MI,2001
DIED,1270266,551,1.00,0.02,0.00,0.15,MI,2001
DISPUB92,1270266,551,20.00,2.19,1.00,3.12,MI,2001
DISPUNIFORM,1270266,551,20.00,2.30,1.00,3.19,MI,2001
DQTR,1270817,0,4.00,2.49,1.00,1.12,MI,2001
DRG,1270817,0,523.00,262.28,1.00,144.60,MI,2001
DRG18,1270817,0,511.00,259.57,1.00,143.36,MI,2001
DRGVER,1270817,0,19.00,18.25,18.00,0.43,MI,2001
DXCCS1,1270334,483,259.00,147.46,1.00,64.29,MI,2001
DXCCS2,1133745,137072,2621.00,157.22,1.00,288.23,MI,2001
DXCCS3,975492,295325,2621.00,179.60,1.00,388.26,MI,2001
DXCCS4,827915,442902,2621.00,186.41,1.00,420.52,MI,2001
DXCCS5,692133,578684,2621.00,193.22,1.00,444.72,MI,2001
DXCCS6,566276,704541,2621.00,199.31,1.00,462.83,MI,2001
DXCCS7,455357,815460,2621.00,205.67,1.00,479.66,MI,2001
DXCCS8,351322,919495,2621.00,222.56,1.00,517.52,MI,2001
DXCCS9,275090,995727,2621.00,234.60,1.00,542.90,MI,2001
DXCCS10,211701,1059116,2621.00,232.63,1.00,538.21,MI,2001
DXCCS11,153117,1117700,2621.00,231.78,1.00,535.65,MI,2001
DXCCS12,115211,1155606,2621.00,243.92,1.00,559.73,MI,2001
PRCCS8,23776,1247041,231.00,145.70,1.00,78.53,MI,2001
PRCCS9,16457,1254360,231.00,147.38,1.00,77.88,MI,2001
PRCCS10,11683,1259134,231.00,148.24,1.00,78.19,MI,2001
PRCCS11,7905,1262912,231.00,150.53,1.00,77.63,MI,2001
PRCCS12,5731,1265086,231.00,149.48,1.00,77.56,MI,2001
PRCCS13,4133,1266684,231.00,148.65,1.00,77.49,MI,2001
PRCCS14,3153,1267664,231.00,147.92,1.00,77.66,MI,2001
PRCCS15,2400,1268417,231.00,146.57,1.00,78.43,MI,2001
PRCCS16,1530,1269287,231.00,140.96,1.00,78.15,MI,2001
PRCCS17,1167,1269650,231.00,141.11,1.00,77.30,MI,2001
PRCCS18,922,1269895,231.00,136.43,1.00,77.36,MI,2001
PRCCS19,727,1270090,231.00,135.97,2.00,77.33,MI,2001
PRCCS20,582,1270235,231.00,135.98,1.00,77.64,MI,2001
PRCCS21,440,1270377,231.00,142.43,1.00,77.16,MI,2001
PRCCS22,351,1270466,231.00,140.85,2.00,76.92,MI,2001
PRCCS23,267,1270550,231.00,141.37,5.00,74.82,MI,2001
PRCCS24,212,1270605,231.00,126.42,4.00,73.82,MI,2001
PRCCS25,183,1270634,231.00,129.91,37.00,74.63,MI,2001
PRCCS26,139,1270678,231.00,136.71,2.00,73.69,MI,2001
PRCCS27,121,1270696,231.00,128.34,2.00,74.57,MI,2001
PRCCS28,104,1270713,231.00,127.38,2.00,76.34,MI,2001
PRCCS29,90,1270727,231.00,134.57,37.00,73.34,MI,2001
PRCCS30,77,1270740,231.00,130.29,4.00,76.05,MI,2001
PRDAY1,787750,483067,99.00,1.18,0.00,2.98,MI,2001
RACE,983632,287185,6.00,1.37,1.00,0.89,MI,2001
TOTCHG,759773,511044,950680.00,12684.92,25.00,19895.35,MI,2001
AYEAR,1270810,7,2001.00,2000.99,1928.00,0.12,MI,2001
DMONTH,1270817,0,12.00,6.47,1.00,3.43,MI,2001
BMONTH,1270796,21,12.00,6.50,1.00,3.42,MI,2001
BYEAR,1270796,21,2001.00,1952.41,1801.00,27.92,MI,2001
