field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,2646353,45,118.00,48.34,0.00,27.40,NY,2005
AGEDAY,282197,2364201,364.00,16.28,0.00,57.60,NY,2005
AGEMONTH,352523,2293875,131.00,11.90,0.00,27.87,NY,2005
AMONTH,2646398,0,12.00,6.47,1.00,3.44,NY,2005
ANESTH,2610450,35948,40.00,6.21,0.00,11.94,NY,2005
ASCHED,2411755,234643,1.00,0.30,0.00,0.46,NY,2005
ASOURCE,2601062,45336,5.00,2.65,1.00,1.93,NY,2005
ATYPE,2644597,1801,4.00,1.81,1.00,1.06,NY,2005
AWEEKEND,2646398,0,1.00,0.19,0.00,0.39,NY,2005
BLOOD,2646352,46,997.00,0.37,0.00,8.16,NY,2005
BWT,254315,2392083,9000.00,3269.87,230.00,609.28,NY,2005
DIED,2646356,42,1.00,0.02,0.00,0.15,NY,2005
DISPUB92,2646356,42,66.00,3.83,1.00,9.54,NY,2005
DISPUNIFORM,2646356,42,20.00,2.65,1.00,3.40,NY,2005
DQTR,2646398,0,4.00,2.49,1.00,1.11,NY,2005
DRG,2646398,0,559.00,287.98,1.00,151.17,NY,2005
DRG18,2646398,0,511.00,267.02,1.00,142.23,NY,2005
DRGVER,2646398,0,23.00,22.25,22.00,0.43,NY,2005
DXATADMIT1,2646398,0,1.00,1.00,1.00,0.00,NY,2005
DXATADMIT2,2270008,376390,1.00,0.92,0.00,0.27,NY,2005
DXATADMIT3,1953794,692604,1.00,0.92,0.00,0.26,NY,2005
DXATADMIT4,1645859,1000539,1.00,0.93,0.00,0.26,NY,2005
DXATADMIT5,1356193,1290205,1.00,0.93,0.00,0.26,NY,2005
DXATADMIT6,1096368,1550030,1.00,0.93,0.00,0.25,NY,2005
DXATADMIT7,871869,1774529,1.00,0.93,0.00,0.26,NY,2005
DXATADMIT8,684000,1962398,1.00,0.93,0.00,0.26,NY,2005
DXATADMIT9,531592,2114806,1.00,0.93,0.00,0.26,NY,2005
DXATADMIT10,383831,2262567,1.00,0.92,0.00,0.27,NY,2005
DXATADMIT11,293766,2352632,1.00,0.92,0.00,0.27,NY,2005
DXATADMIT12,224998,2421400,1.00,0.91,0.00,0.28,NY,2005
DXATADMIT13,171094,2475304,1.00,0.91,0.00,0.29,NY,2005
DXATADMIT14,126352,2520046,1.00,0.90,0.00,0.30,NY,2005
DXATADMIT15,88535,2557863,1.00,0.89,0.00,0.31,NY,2005
DXCCS1,2646382,16,259.00,141.06,1.00,66.70,NY,2005
DXCCS2,2387774,258624,259.00,121.50,1.00,64.15,NY,2005
DXCCS3,2050553,595845,259.00,115.83,1.00,63.18,NY,2005
