field,count,count_null,max,mean,min,stddev_samp,state,year
DSNUM,369814,0,15.00,15.00,15.00,0.00,OR,1996
DSTYPE,369814,0,2.00,2.00,2.00,0.00,OR,1996
AGE,369688,126,116.00,45.13,0.00,28.23,OR,1996
AGEDAY,52819,316995,364.00,9.11,0.00,43.20,OR,1996
SEX,369722,92,2.00,1.58,1.00,0.49,OR,1996
ADAYWK,369814,0,7.00,3.96,1.00,1.83,OR,1996
AMONTH,369814,0,12.00,6.46,1.00,3.45,OR,1996
DQTR,369814,0,4.00,2.49,1.00,1.12,OR,1996
LOS,369621,193,289.00,3.82,0.00,5.07,OR,1996
LOS_X,369814,0,289.00,3.81,0.00,5.07,OR,1996
DISP,369814,0,20.00,1.86,1.00,2.90,OR,1996
DIED,369814,0,1.00,0.02,0.00,0.14,OR,1996
NEOMAT,369814,0,3.00,0.41,0.00,0.72,OR,1996
ATYPE,355937,13877,4.00,2.31,1.00,1.00,OR,1996
ASOURCE,355230,14584,5.00,3.62,1.00,1.87,OR,1996
DXSYS,369814,0,1.00,1.00,1.00,0.00,OR,1996
DSNDX,369814,0,10.00,10.00,10.00,0.00,OR,1996
NDX,369814,0,10.00,4.09,1.00,2.50,OR,1996
DXV1,369797,17,0.00,0.00,0.00,0.00,OR,1996
DXV2,307273,62541,1.00,0.00,0.00,0.00,OR,1996
DXV3,246149,123665,1.00,0.00,0.00,0.03,OR,1996
DXV4,192242,177572,1.00,0.00,0.00,0.03,OR,1996
DXV5,146277,223537,1.00,0.00,0.00,0.03,OR,1996
DXV6,96812,273002,1.00,0.00,0.00,0.02,OR,1996
DXV7,67842,301972,1.00,0.00,0.00,0.02,OR,1996
DXV8,48532,321282,1.00,0.00,0.00,0.01,OR,1996
DXV9,33196,336618,1.00,0.00,0.00,0.01,OR,1996
DXV10,2740,367074,0.00,0.00,0.00,0.00,OR,1996
DCCHPR1,369814,0,259.00,152.55,1.00,63.98,OR,1996
DCCHPR2,307296,62518,260.00,131.38,1.00,66.82,OR,1996
DCCHPR3,245986,123828,260.00,126.32,1.00,66.83,OR,1996
DCCHPR4,192102,177712,260.00,122.93,1.00,67.20,OR,1996
DCCHPR5,146193,223621,260.00,121.71,1.00,68.35,OR,1996
DCCHPR6,96772,273042,260.00,122.25,1.00,69.72,OR,1996
DCCHPR7,67819,301995,260.00,121.11,1.00,69.96,OR,1996
DCCHPR8,48531,321283,260.00,122.47,1.00,71.49,OR,1996
DCCHPR9,33198,336616,260.00,127.92,1.00,75.31,OR,1996
DCCHPR10,2740,367074,260.00,259.99,243.00,0.32,OR,1996
PRSYS,369814,0,1.00,1.00,1.00,0.00,OR,1996
DSNPR,369814,0,6.00,6.00,6.00,0.00,OR,1996
NPR,369814,0,6.00,1.38,0.00,1.52,OR,1996
PRV1,234845,134969,1.00,0.00,0.00,0.01,OR,1996
PRV2,132876,236938,1.00,0.00,0.00,0.01,OR,1996
PRV3,73162,296652,1.00,0.00,0.00,0.01,OR,1996
PRV4,38313,331501,1.00,0.00,0.00,0.03,OR,1996
PRV5,19689,350125,1.00,0.00,0.00,0.02,OR,1996
PRV6,10063,359751,1.00,0.00,0.00,0.01,OR,1996
PCCHPR1,234858,134956,231.00,122.52,1.00,60.98,OR,1996
PCCHPR2,132923,236891,231.00,126.09,1.00,62.37,OR,1996
PCCHPR3,73210,296604,231.00,124.21,1.00,66.23,OR,1996
PCCHPR4,38342,331472,231.00,131.31,1.00,70.97,OR,1996
PCCHPR5,19712,350102,231.00,133.61,1.00,73.85,OR,1996
PCCHPR6,10080,359734,231.00,127.71,1.00,75.46,OR,1996
PRDAY1,231356,138458,133.00,0.73,-4.00,1.99,OR,1996
PRDAY2,131277,238537,133.00,0.87,-4.00,2.35,OR,1996
PRDAY3,72434,297380,92.00,1.16,-4.00,2.82,OR,1996
PRDAY4,37947,331867,94.00,1.55,-4.00,3.51,OR,1996
PRDAY5,19497,350317,104.00,2.12,-4.00,4.64,OR,1996
PRDAY6,10052,359762,97.00,2.71,-4.00,5.58,OR,1996
DRG,369814,0,495.00,267.63,1.00,135.80,OR,1996
MDC,369814,0,25.00,10.10,1.00,5.49,OR,1996
DRGVER,369814,0,14.00,13.25,13.00,0.43,OR,1996
DRG10,369814,0,492.00,265.38,1.00,134.40,OR,1996
MDC10,369814,0,25.00,10.10,0.00,5.49,OR,1996
PAY1,369814,0,6.00,2.55,1.00,1.24,OR,1996
PAY1_N,369814,0,12.00,3.43,1.00,2.24,OR,1996
PAY2,130882,238932,6.00,3.50,1.00,1.03,OR,1996
PAY2_N,130882,238932,12.00,5.12,1.00,2.35,OR,1996
