field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,164122,0,901.00,415.92,1.00,237.98,ME,2008
AHOUR,164122,0,2300.00,1236.65,0.00,618.33,ME,2008
AMDC,164122,0,25.00,10.09,1.00,5.96,ME,2008
AMONTH,164122,0,12.00,6.44,1.00,3.44,ME,2008
ASOURCE,32163,131959,5.00,2.58,1.00,1.82,ME,2008
ATYPE,164003,119,5.00,2.05,1.00,0.95,ME,2008
AWEEKEND,164122,0,1.00,0.20,0.00,0.40,ME,2008
DHOUR,164122,0,2300.00,1314.73,0.00,291.87,ME,2008
DIED,164099,23,1.00,0.02,0.00,0.15,ME,2008
DISPUB04,164099,23,70.00,4.86,1.00,11.94,ME,2008
DISPUNIFORM,164099,23,99.00,2.79,1.00,3.33,ME,2008
DQTR,164122,0,4.00,2.49,1.00,1.11,ME,2008
DRG,164122,0,989.00,535.39,1.00,273.52,ME,2008
DRG24,164122,0,579.00,312.15,1.00,165.07,ME,2008
DRGVER,164122,0,26.00,25.24,25.00,0.43,ME,2008
DRG_NoPOA,164122,0,989.00,535.39,1.00,273.52,ME,2008
DXCCS1,164122,0,670.00,202.97,1.00,164.67,ME,2008
DXCCS2,156540,7582,670.00,195.19,1.00,187.03,ME,2008
DXCCS3,145065,19057,670.00,196.54,1.00,186.64,ME,2008
DXCCS4,133154,30968,670.00,197.63,1.00,185.89,ME,2008
DXCCS5,120663,43459,670.00,188.68,1.00,184.13,ME,2008
DXCCS6,108246,55876,670.00,185.04,1.00,183.08,ME,2008
DXCCS7,95466,68656,670.00,181.36,1.00,179.79,ME,2008
DXCCS8,81455,82667,670.00,171.90,1.00,170.77,ME,2008
DXCCS9,65689,98433,670.00,169.14,2.00,156.96,ME,2008
E_CCS2,4140,159982,2621.00,2533.24,662.00,388.51,ME,2008
E_CCS3,476,163646,2621.00,2481.93,662.00,497.26,ME,2008
E_CCS4,66,164056,2621.00,2616.68,2601.00,4.79,ME,2008
E_CCS5,7,164115,2621.00,2616.14,2603.00,6.09,ME,2008
HCUP_ED,164122,0,4.00,0.71,0.00,1.03,ME,2008
HCUP_OS,164122,0,1.00,0.03,0.00,0.18,ME,2008
HOSPBRTH,164122,0,1.00,0.08,0.00,0.27,ME,2008
LOS,164098,24,357.00,4.93,0.00,8.47,ME,2008
MDC,164122,0,25.00,10.06,1.00,5.95,ME,2008
MDC24,164122,0,25.00,10.06,0.00,5.96,ME,2008
MEDINCSTQ,159878,4244,4.00,2.35,1.00,1.11,ME,2008
NECODE,164122,0,6.00,0.21,0.00,0.48,ME,2008
NEOMAT,164122,0,3.00,0.26,0.00,0.60,ME,2008
NPR,164122,0,6.00,1.24,0.00,1.58,ME,2008
PAY1,164122,0,6.00,2.04,1.00,1.21,ME,2008
PAY2,82700,81422,6.00,2.77,1.00,0.91,ME,2008
PL_CBSA,163929,193,2.00,1.25,0.00,0.90,ME,2008
PL_MSA1993,163929,193,1.00,0.57,0.00,0.50,ME,2008
PL_NCHS2006,163929,193,6.00,4.38,1.00,1.28,ME,2008
PL_RUCA4_2005,160047,4075,4.00,2.09,1.00,1.21,ME,2008
PL_UIC2003,163929,193,12.00,4.18,1.00,2.89,ME,2008
PL_UR_CAT4,163929,193,4.00,2.74,1.00,0.92,ME,2008
PRCCS1,91534,72588,231.00,124.63,1.00,62.16,ME,2008
PRCCS2,51205,112917,231.00,118.91,1.00,68.91,ME,2008
PRCCS3,28664,135458,231.00,110.70,1.00,67.48,ME,2008
PRCCS4,15937,148185,231.00,109.58,1.00,69.66,ME,2008
PRCCS5,9910,154212,231.00,98.29,1.00,68.01,ME,2008
PRCCS6,7016,157106,231.00,86.77,1.00,55.77,ME,2008
PRDAY1,91538,72584,239.00,1.23,-4.00,3.48,ME,2008
PRDAY2,51202,112920,207.00,1.56,-3.00,3.75,ME,2008
PRDAY3,28660,135462,214.00,1.94,-3.00,4.80,ME,2008
PRDAY4,15934,148188,151.00,2.52,-3.00,5.77,ME,2008
PRDAY5,9907,154215,343.00,2.74,-3.00,6.90,ME,2008
PRDAY6,7014,157108,234.00,2.82,-3.00,7.64,ME,2008
PROCTYPE,164122,0,1.00,0.56,0.00,0.50,ME,2008
PSTCO,163939,183,55000.00,23162.77,1000.00,1945.44,ME,2008
PSTCO2,163929,193,55127.00,23163.54,1003.00,1944.98,ME,2008
RACE,161964,2158,6.00,1.28,1.00,1.02,ME,2008
YEAR,164122,0,2008.00,2008.00,2008.00,0.00,ME,2008
ZIPINC_QRTL,159878,4244,4.00,2.03,1.00,0.93,ME,2008
HOSPID,164122,0,23243.00,23218.66,23201.00,10.74,ME,2008
AYEAR,164122,0,2008.00,2007.99,1981.00,0.14,ME,2008
DMONTH,164122,0,12.00,6.45,1.00,3.43,ME,2008
PRMONTH1,91538,72584,12.00,6.45,1.00,3.43,ME,2008
PRMONTH2,51202,112920,12.00,6.44,1.00,3.43,ME,2008
PRMONTH3,28660,135462,12.00,6.42,1.00,3.43,ME,2008
PRMONTH4,15934,148188,12.00,6.44,1.00,3.43,ME,2008
PRMONTH5,9907,154215,12.00,6.45,1.00,3.44,ME,2008
PRMONTH6,7014,157108,12.00,6.44,1.00,3.44,ME,2008
