field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,1111903,58,111.00,48.54,0.00,27.28,NC,2011
AGEDAY,127427,984534,364.00,10.79,0.00,46.45,NC,2011
AGEMONTH,150928,961033,131.00,9.44,0.00,25.60,NC,2011
AMONTH,1111961,0,12.00,6.42,1.00,3.45,NC,2011
ATYPE,1111779,182,5.00,1.96,1.00,1.05,NC,2011
AWEEKEND,1111961,0,1.00,0.20,0.00,0.40,NC,2011
BWT,37259,1074702,8240.00,2958.68,236.00,957.25,NC,2011
DIED,1110350,1611,1.00,0.02,0.00,0.14,NC,2011
DISPUB04,1110350,1611,70.00,4.41,1.00,11.30,NC,2011
DISPUNIFORM,1110350,1611,99.00,2.53,1.00,3.32,NC,2011
DQTR,1111961,0,4.00,2.47,1.00,1.12,NC,2011
DRG,1111961,0,999.00,545.70,1.00,278.17,NC,2011
DRG24,1111961,0,579.00,313.06,1.00,164.52,NC,2011
DRGVER,1111961,0,29.00,28.24,28.00,0.43,NC,2011
DRG_NoPOA,1111961,0,999.00,535.92,1.00,273.51,NC,2011
DXCCS1,1111942,19,670.00,180.79,1.00,138.38,NC,2011
DXCCS2,1081418,30543,670.00,164.47,1.00,149.00,NC,2011
DXCCS3,999077,112884,670.00,168.15,1.00,154.67,NC,2011
DXCCS4,914879,197082,670.00,169.80,1.00,160.07,NC,2011
DXCCS5,837051,274910,670.00,170.92,1.00,163.54,NC,2011
DXCCS6,764639,347322,670.00,173.51,1.00,166.10,NC,2011
DXCCS7,695553,416408,670.00,176.30,1.00,167.57,NC,2011
DXCCS8,628589,483372,670.00,179.12,1.00,168.10,NC,2011
DXCCS9,559140,552821,670.00,181.51,1.00,167.65,NC,2011
DXCCS10,291416,820545,670.00,180.33,1.00,156.74,NC,2011
DXCCS11,207099,904862,670.00,185.15,1.00,164.56,NC,2011
DXCCS12,182654,929307,670.00,186.54,1.00,162.67,NC,2011
DXCCS13,159454,952507,670.00,187.33,1.00,160.75,NC,2011
DXCCS14,138205,973756,670.00,187.13,1.00,157.96,NC,2011
DXCCS15,118645,993316,670.00,189.29,1.00,157.91,NC,2011
DXCCS16,100361,1011600,670.00,189.42,1.00,156.21,NC,2011
DXCCS17,79358,1032603,670.00,190.61,1.00,154.94,NC,2011
DXCCS18,66220,1045741,670.00,191.32,1.00,152.82,NC,2011
DXCCS19,55199,1056762,670.00,189.22,1.00,149.17,NC,2011
DXCCS20,44300,1067661,670.00,191.62,1.00,149.86,NC,2011
DXCCS21,36466,1075495,670.00,192.36,1.00,150.12,NC,2011
DXCCS22,29794,1082167,670.00,191.26,1.00,147.74,NC,2011
DXCCS23,24013,1087948,670.00,191.17,1.00,145.43,NC,2011
DXCCS24,18911,1093050,670.00,192.26,1.00,146.43,NC,2011
DXCCS25,13900,1098061,670.00,194.56,1.00,148.97,NC,2011
E_CCS1,189505,922456,2621.00,2542.41,662.00,366.51,NC,2011
E_CCS2,29551,1082410,2621.00,2522.80,662.00,416.73,NC,2011
E_CCS3,6814,1105147,2621.00,2498.48,662.00,465.35,NC,2011
E_CCS4,1860,1110101,2621.00,2524.37,662.00,415.18,NC,2011
E_CCS5,411,1111550,2621.00,2546.15,662.00,367.18,NC,2011
E_CCS6,36,1111925,2621.00,2615.81,2603.00,6.44,NC,2011
E_CCS7,7,1111954,2620.00,2618.29,2617.00,1.60,NC,2011
HCUP_ED,1111961,0,1.00,0.49,0.00,0.50,NC,2011
HCUP_OS,1111961,0,1.00,0.03,0.00,0.16,NC,2011
HCUP_SURGERY_BROAD,1111961,0,1.00,0.35,0.00,0.48,NC,2011
HCUP_SURGERY_NARROW,1111961,0,1.00,0.28,0.00,0.45,NC,2011
HOSPBRTH,1111961,0,1.00,0.10,0.00,0.30,NC,2011
LOS,1111961,0,362.00,4.74,0.00,6.73,NC,2011
LOS_X,1111961,0,362.00,4.74,0.00,6.73,NC,2011
MDC,1111961,0,25.00,9.74,0.00,5.85,NC,2011
MDC24,1111961,0,25.00,9.97,0.00,5.77,NC,2011
MDC_NoPOA,1111961,0,25.00,9.97,0.00,5.77,NC,2011
