field,count,count_null,max,mean,min,stddev_samp,state,year
AGEDAY,43230,318096,364.00,19.20,0.00,62.14,IA,1994
SEX,361289,37,2.00,1.58,1.00,0.49,IA,1994
RACE,282612,78714,5.00,1.06,1.00,0.36,IA,1994
DQTR,361326,0,4.00,2.48,1.00,1.12,IA,1994
LOS,361093,233,711.00,5.22,0.00,7.35,IA,1994
DISP,361326,0,20.00,2.16,1.00,3.24,IA,1994
DIED,361326,0,1.00,0.03,0.00,0.16,IA,1994
ATYPE,335006,26320,4.00,2.18,1.00,0.95,IA,1994
ASOURCE,347800,13526,5.00,3.94,1.00,1.72,IA,1994
NDX,361326,0,10.00,4.31,1.00,2.64,IA,1994
DXV1,361301,25,0.00,0.00,0.00,0.00,IA,1994
DCCHPR1,361326,0,259.00,145.28,1.00,64.09,IA,1994
NPR,361326,0,6.00,1.29,0.00,1.55,IA,1994
PRV1,213061,148265,0.00,0.00,0.00,0.00,IA,1994
PCCHPR1,213061,148265,231.00,125.99,1.00,61.93,IA,1994
DRG,361326,0,495.00,258.52,1.00,138.55,IA,1994
MDC,361326,0,25.00,9.83,1.00,5.68,IA,1994
DRGVER,361326,0,12.00,11.24,11.00,0.43,IA,1994
DRG10,361326,0,492.00,256.23,1.00,137.08,IA,1994
MDC10,361326,0,25.00,9.83,1.00,5.68,IA,1994
PAY1,361326,0,6.00,2.18,1.00,1.16,IA,1994
DSNUM,361326,0,11.00,11.00,11.00,0.00,IA,1994
DSTYPE,361326,0,2.00,2.00,2.00,0.00,IA,1994
ADAYWK,361326,0,7.00,3.95,1.00,1.82,IA,1994
AMONTH,361326,0,12.00,6.44,1.00,3.47,IA,1994
LOS_X,361326,0,711.00,5.22,0.00,7.35,IA,1994
NEOMAT,361326,0,3.00,0.33,0.00,0.66,IA,1994
DXSYS,361326,0,1.00,1.00,1.00,0.00,IA,1994
DSNDX,361326,0,10.00,10.00,10.00,0.00,IA,1994
PRSYS,361326,0,1.00,1.00,1.00,0.00,IA,1994
DSNPR,361326,0,6.00,6.00,6.00,0.00,IA,1994
PRDAY1,213030,148296,191.00,1.14,-4.00,2.98,IA,1994
PAY1_N,361326,0,11.00,2.67,1.00,1.93,IA,1994
DXV3,245235,116091,0.00,0.00,0.00,0.00,IA,1994
DXV4,192025,169301,0.00,0.00,0.00,0.00,IA,1994
DXV5,147687,213639,0.00,0.00,0.00,0.00,IA,1994
DXV6,111368,249958,0.00,0.00,0.00,0.00,IA,1994
DXV7,82972,278354,0.00,0.00,0.00,0.00,IA,1994
DXV8,60345,300981,0.00,0.00,0.00,0.00,IA,1994
