field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,3949298,35868,111.00,44.89,0.00,28.44,CA,2009
AGEDAY,557417,3427749,364.00,10.46,0.00,45.90,CA,2009
AGEMONTH,610419,3374747,131.00,4.93,0.00,18.31,CA,2009
AMONTH,3970631,14535,12.00,6.49,1.00,3.45,CA,2009
ASCHED,3981732,3434,1.00,0.19,0.00,0.40,CA,2009
ASOURCE,3984700,466,5.00,3.04,1.00,1.95,CA,2009
AWEEKEND,3985166,0,1.00,0.20,0.00,0.40,CA,2009
DIED,3984888,278,1.00,0.02,0.00,0.14,CA,2009
DISPUNIFORM,3984888,278,99.00,2.57,1.00,6.10,CA,2009
DNR,3984703,463,1.00,0.04,0.00,0.20,CA,2009
DQTR,3985166,0,4.00,2.50,1.00,1.12,CA,2009
DRG,3985166,0,999.00,564.22,1.00,268.10,CA,2009
DRG24,3985166,0,579.00,318.66,1.00,154.82,CA,2009
DRGVER,3985166,0,27.00,26.25,26.00,0.43,CA,2009
DRG_NoPOA,3985166,0,999.00,564.22,1.00,268.10,CA,2009
DXCCS1,3985095,71,670.00,187.40,1.00,139.00,CA,2009
DXCCS2,3693006,292160,670.00,167.41,1.00,151.46,CA,2009
DXCCS3,3186846,798320,670.00,186.96,1.00,169.95,CA,2009
DXCCS4,2772968,1212198,670.00,187.20,1.00,170.67,CA,2009
DXCCS5,2416396,1568770,670.00,179.26,1.00,169.12,CA,2009
DXCCS6,2106405,1878761,670.00,174.09,1.00,164.87,CA,2009
DXCCS7,1831518,2153648,670.00,164.42,1.00,158.74,CA,2009
DXCCS8,1585588,2399578,670.00,163.78,1.00,153.99,CA,2009
DXCCS9,1366473,2618693,670.00,160.11,1.00,153.91,CA,2009
DXCCS10,1171426,2813740,670.00,161.30,1.00,149.24,CA,2009
DXCCS11,999336,2985830,670.00,167.57,1.00,155.98,CA,2009
DXCCS12,848479,3136687,670.00,149.18,1.00,136.77,CA,2009
DXCCS13,715327,3269839,670.00,145.81,1.00,129.23,CA,2009
DXCCS14,600691,3384475,670.00,152.84,1.00,142.76,CA,2009
