field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,774244,45,110.00,46.59,0.00,27.64,AZ,2012
AGEDAY,95313,678976,364.00,12.16,0.00,49.22,AZ,2012
AGEMONTH,114273,660016,131.00,10.20,0.00,26.43,AZ,2012
AHOUR,774285,4,2300.00,1260.38,0.00,631.97,AZ,2012
AMONTH,774289,0,12.00,6.41,1.00,3.48,AZ,2012
ATYPE,774103,186,5.00,1.93,1.00,1.11,AZ,2012
AWEEKEND,774289,0,1.00,0.21,0.00,0.41,AZ,2012
BWT,83699,690590,7654.00,3284.33,235.00,571.76,AZ,2012
DHOUR,774289,0,2300.00,1448.63,0.00,312.41,AZ,2012
DIED,774288,1,1.00,0.01,0.00,0.11,AZ,2012
DISPUB04,774288,1,70.00,4.63,1.00,12.47,AZ,2012
DISPUNIFORM,774288,1,99.00,2.13,1.00,2.76,AZ,2012
DNR,7215,767074,1.00,1.00,1.00,0.00,AZ,2012
DQTR,774289,0,4.00,2.47,1.00,1.13,AZ,2012
DRG,774289,0,999.00,550.82,1.00,272.19,AZ,2012
DRG24,774289,0,579.00,324.63,1.00,161.74,AZ,2012
DRGVER,774289,0,30.00,29.25,29.00,0.43,AZ,2012
DRG_NoPOA,774289,0,999.00,550.82,1.00,272.19,AZ,2012
DXCCS1,774279,10,670.00,186.93,1.00,138.71,AZ,2012
DXCCS2,750283,24006,670.00,163.62,1.00,152.51,AZ,2012
DXCCS3,676648,97641,670.00,168.14,1.00,156.86,AZ,2012
DXCCS4,614453,159836,670.00,169.51,1.00,162.59,AZ,2012
DXCCS5,557489,216800,670.00,170.19,1.00,165.27,AZ,2012
DXCCS6,505271,269018,670.00,173.07,1.00,167.96,AZ,2012
DXCCS7,456258,318031,670.00,176.69,1.00,170.03,AZ,2012
DXCCS8,409465,364824,670.00,179.28,1.00,169.85,AZ,2012
DXCCS9,365711,408578,670.00,182.73,1.00,170.75,AZ,2012
DXCCS10,324495,449794,670.00,185.20,1.00,170.43,AZ,2012
DXCCS11,286052,488237,670.00,186.80,1.00,169.95,AZ,2012
DXCCS12,250777,523512,670.00,188.87,1.00,169.74,AZ,2012
DXCCS13,218167,556122,670.00,189.86,1.00,168.68,AZ,2012
DXCCS14,188826,585463,670.00,190.57,1.00,167.12,AZ,2012
DXCCS15,162168,612121,670.00,191.57,1.00,166.05,AZ,2012
DXCCS16,138687,635602,670.00,192.06,1.00,165.65,AZ,2012
DXCCS17,117861,656428,670.00,192.69,1.00,164.39,AZ,2012
DXCCS18,99889,674400,670.00,192.78,1.00,163.46,AZ,2012
DXCCS19,84211,690078,670.00,194.12,1.00,162.95,AZ,2012
DXCCS20,70886,703403,670.00,194.70,1.00,162.09,AZ,2012
DXCCS21,59354,714935,670.00,194.50,1.00,160.39,AZ,2012
DXCCS22,49197,725092,670.00,194.66,1.00,159.82,AZ,2012
DXCCS23,39608,734681,670.00,195.39,1.00,160.32,AZ,2012
DXCCS24,29797,744492,670.00,193.96,1.00,157.50,AZ,2012
DXCCS25,21365,752924,670.00,191.93,1.00,156.27,AZ,2012
E_CCS1,161255,613034,2621.00,2557.74,662.00,324.72,AZ,2012
E_CCS2,100732,673557,2621.00,2591.20,662.00,234.71,AZ,2012
E_CCS3,29480,744809,2621.00,2585.93,662.00,251.19,AZ,2012
E_CCS4,10957,763332,2621.00,2599.05,662.00,197.77,AZ,2012
E_CCS5,2018,772271,2621.00,2597.76,662.00,198.59,AZ,2012
E_CCS6,542,773747,2621.00,2597.05,662.00,204.94,AZ,2012
FEMALE,774210,79,1.00,0.57,0.00,0.50,AZ,2012
HCUP_ED,774289,0,4.00,1.01,0.00,1.02,AZ,2012
HCUP_OS,774289,0,0.00,0.00,0.00,0.00,AZ,2012
HOSPBRTH,774289,0,1.00,0.11,0.00,0.31,AZ,2012
Homeless,1226,773063,1.00,1.00,1.00,0.00,AZ,2012
LOS,774286,3,365.00,4.37,0.00,6.26,AZ,2012
LOS_X,774289,0,465.00,4.37,0.00,6.31,AZ,2012
MDC,774289,0,25.00,10.26,0.00,5.80,AZ,2012
MDC24,774289,0,25.00,10.24,0.00,5.80,AZ,2012
MDC_NoPOA,774289,0,25.00,10.26,0.00,5.80,AZ,2012
MDNUM1_R,774168,121,47934.00,24419.63,14117.00,10715.87,AZ,2012
MDNUM2_R,458899,315390,48495.00,22813.69,12876.00,9699.48,AZ,2012
MDNUM3_R,251791,522498,50662.00,33969.14,14123.00,9708.87,AZ,2012
MEDINCSTQ,743011,31278,4.00,2.41,1.00,1.09,AZ,2012
MRN_R,774288,1,9178140.00,7602750.81,58662.00,1767094.61,AZ,2012
NCHRONIC,774289,0,21.00,4.09,0.00,3.56,AZ,2012
NDX,774289,0,25.00,9.37,1.00,6.35,AZ,2012
NECODE,774289,0,6.00,0.39,0.00,0.87,AZ,2012
NEOMAT,774289,0,3.00,0.35,0.00,0.67,AZ,2012
NPR,774289,0,12.00,1.54,0.00,2.12,AZ,2012
ORPROC,774289,0,1.00,0.28,0.00,0.45,AZ,2012
PAY1,774287,2,6.00,2.20,1.00,1.22,AZ,2012
PL_CBSA,770501,3788,2.00,1.94,0.00,0.29,AZ,2012
PL_MSA1993,770501,3788,1.00,0.89,0.00,0.31,AZ,2012
PL_NCHS2006,770501,3788,6.00,2.04,1.00,1.48,AZ,2012
PL_RUCA10_2005,663029,111260,10.00,1.73,1.00,1.85,AZ,2012
PL_RUCA2005,663029,111260,10.60,1.74,1.00,1.89,AZ,2012
PL_RUCA4_2005,663029,111260,4.00,1.20,1.00,0.58,AZ,2012
PL_RUCC2003,770501,3788,9.00,1.67,1.00,1.16,AZ,2012
PL_UIC2003,770501,3788,12.00,1.62,1.00,1.27,AZ,2012
PL_UR_CAT4,770501,3788,4.00,1.46,1.00,0.75,AZ,2012
PRCCS1,459270,315019,231.00,123.22,1.00,62.56,AZ,2012
PRCCS2,271800,502489,231.00,125.52,1.00,67.53,AZ,2012
PRCCS3,161839,612450,231.00,121.96,1.00,70.70,AZ,2012
PRCCS4,98378,675911,231.00,123.68,1.00,72.25,AZ,2012
PRCCS5,64862,709427,231.00,122.70,1.00,73.63,AZ,2012
PRCCS6,46142,728147,231.00,121.85,1.00,74.77,AZ,2012
PRCCS7,34172,740117,231.00,122.17,1.00,77.15,AZ,2012
PRCCS8,23082,751207,231.00,134.75,1.00,78.13,AZ,2012
PRCCS9,15869,758420,231.00,138.57,1.00,78.01,AZ,2012
PRCCS10,11375,762914,231.00,138.51,1.00,78.77,AZ,2012
PRCCS11,5545,768744,231.00,140.77,1.00,77.93,AZ,2012
PRCCS12,3355,770934,231.00,141.30,1.00,78.16,AZ,2012
PRDAY1,459211,315078,365.00,1.14,-4.00,3.38,AZ,2012
PRDAY2,271985,502304,187.00,1.39,-4.00,3.53,AZ,2012
PRDAY3,161862,612427,365.00,1.74,-4.00,4.30,AZ,2012
PRDAY4,98387,675902,365.00,2.22,-4.00,5.39,AZ,2012
PRDAY5,64861,709428,300.00,2.65,-4.00,6.19,AZ,2012
PRDAY6,46136,728153,312.00,3.16,-4.00,7.26,AZ,2012
PRDAY7,34168,740121,313.00,3.51,-4.00,7.89,AZ,2012
PRDAY8,23068,751221,287.00,4.28,-4.00,8.71,AZ,2012
PRDAY9,15867,758422,275.00,5.18,-4.00,9.90,AZ,2012
PRDAY10,11373,762916,257.00,6.14,-4.00,11.08,AZ,2012
PRDAY11,5543,768746,202.00,7.41,-4.00,13.44,AZ,2012
PRDAY12,3356,770933,294.00,7.79,-4.00,14.48,AZ,2012
PROCTYPE,774289,0,1.00,0.59,0.00,0.49,AZ,2012
PSTCO2,770506,3783,66010.00,4760.09,1003.00,5050.75,AZ,2012
RACE,764455,9834,6.00,1.70,1.00,1.12,AZ,2012
SPLIT_IPED,2306,771983,1.00,1.00,1.00,0.00,AZ,2012
TOTCHG,774179,110,4474586.00,39243.83,122.00,64862.97,AZ,2012
TOTCHG_X,774192,97,11118867.00,39279.56,2.00,67013.35,AZ,2012
TRAN_IN,773589,700,2.00,0.10,0.00,0.33,AZ,2012
TRAN_OUT,774288,1,2.00,0.24,0.00,0.64,AZ,2012
YEAR,774289,0,2012.00,2012.00,2012.00,0.00,AZ,2012
ZIPINC_QRTL,743011,31278,4.00,2.30,1.00,1.08,AZ,2012
AYEAR,774289,0,2012.00,2011.99,2011.00,0.10,AZ,2012
DMONTH,774289,0,12.00,6.42,1.00,3.47,AZ,2012
PRMONTH1,459211,315078,12.00,6.44,1.00,3.47,AZ,2012
PRMONTH2,271985,502304,12.00,6.40,1.00,3.47,AZ,2012
PRMONTH3,161862,612427,12.00,6.37,1.00,3.47,AZ,2012
PRMONTH4,98387,675902,12.00,6.37,1.00,3.47,AZ,2012
PRMONTH5,64861,709428,12.00,6.36,1.00,3.48,AZ,2012
PRMONTH6,46136,728153,12.00,6.36,1.00,3.49,AZ,2012
PRMONTH7,34168,740121,12.00,6.34,1.00,3.49,AZ,2012
PRMONTH8,23068,751221,12.00,6.34,1.00,3.50,AZ,2012
PRMONTH9,15867,758422,12.00,6.34,1.00,3.50,AZ,2012
PRMONTH10,11373,762916,12.00,6.36,1.00,3.49,AZ,2012
PRMONTH11,5543,768746,12.00,6.44,1.00,3.51,AZ,2012
PRMONTH12,3356,770933,12.00,6.20,1.00,3.53,AZ,2012
PRYEAR1,459211,315078,2013.00,2011.99,2011.00,0.09,AZ,2012
PRYEAR2,271985,502304,2013.00,2011.99,2011.00,0.10,AZ,2012
PRYEAR3,161862,612427,2013.00,2011.99,2011.00,0.11,AZ,2012
PRYEAR4,98387,675902,2013.00,2011.98,2011.00,0.12,AZ,2012
PRYEAR5,64861,709428,2012.00,2011.98,2011.00,0.14,AZ,2012
PRYEAR6,46136,728153,2012.00,2011.98,2011.00,0.14,AZ,2012
