field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,2467210,18,118.00,47.29,0.00,27.70,NY,2001
AGEDAY,281499,2185729,364.00,17.15,0.00,58.51,NY,2001
AGEMONTH,354640,2112588,131.00,12.31,0.00,28.37,NY,2001
AMONTH,2467228,0,12.00,6.46,1.00,3.45,NY,2001
ANESTH,2467228,0,40.00,5.08,0.00,10.64,NY,2001
ASCHED,2467228,0,1.00,0.32,0.00,0.47,NY,2001
ASOURCE,2432654,34574,5.00,2.79,1.00,1.95,NY,2001
ATYPE,2462474,4754,4.00,1.86,1.00,1.08,NY,2001
AWEEKEND,2467228,0,1.00,0.19,0.00,0.39,NY,2001
BLOOD,2467227,1,900.00,0.10,0.00,1.94,NY,2001
BWT,251745,2215483,9000.00,3306.51,228.00,614.06,NY,2001
DIED,2467228,0,1.00,0.03,0.00,0.16,NY,2001
DISPUB92,2467228,0,72.00,2.59,1.00,5.04,NY,2001
DISPUNIFORM,2467228,0,20.00,2.48,1.00,3.48,NY,2001
DQTR,2467228,0,4.00,2.49,1.00,1.12,NY,2001
DRG,2467228,0,523.00,270.35,1.00,144.07,NY,2001
DRG18,2467228,0,511.00,267.79,1.00,142.47,NY,2001
DRGVER,2467228,0,19.00,18.25,18.00,0.43,NY,2001
DXATADMIT1,2467228,0,1.00,1.00,1.00,0.00,NY,2001
DXATADMIT2,1986289,480939,1.00,0.91,0.00,0.28,NY,2001
DXATADMIT3,1603863,863365,1.00,0.91,0.00,0.28,NY,2001
DXATADMIT4,1273175,1194053,1.00,0.92,0.00,0.28,NY,2001
DXATADMIT5,986123,1481105,1.00,0.92,0.00,0.28,NY,2001
DXATADMIT6,745804,1721424,1.00,0.92,0.00,0.28,NY,2001
DXATADMIT7,555895,1911333,1.00,0.91,0.00,0.28,NY,2001
DXATADMIT8,408908,2058320,1.00,0.91,0.00,0.28,NY,2001
DXATADMIT9,298946,2168282,1.00,0.91,0.00,0.29,NY,2001
DXATADMIT10,204024,2263204,1.00,0.91,0.00,0.29,NY,2001
DXATADMIT11,146729,2320499,1.00,0.90,0.00,0.30,NY,2001
DXATADMIT12,105231,2361997,1.00,0.89,0.00,0.31,NY,2001
DXATADMIT13,74867,2392361,1.00,0.88,0.00,0.32,NY,2001
DXATADMIT14,52052,2415176,1.00,0.88,0.00,0.33,NY,2001
DXATADMIT15,33689,2433539,1.00,0.87,0.00,0.33,NY,2001
DXCCS1,2467225,3,259.00,141.48,1.00,66.21,NY,2001
PRCCS10,30491,2436737,231.00,177.78,1.00,65.45,NY,2001
PRCCS11,19158,2448070,231.00,176.89,1.00,65.49,NY,2001
PRCCS12,14012,2453216,231.00,178.15,1.00,64.63,NY,2001
PRCCS13,10084,2457144,231.00,179.85,2.00,63.90,NY,2001
PRCCS14,7317,2459911,231.00,182.18,1.00,62.22,NY,2001
PRCCS15,4890,2462338,231.00,182.17,2.00,62.76,NY,2001
PRDAY1,1747703,719525,365.00,1.45,-3.00,4.28,NY,2001
PRDAY2,1075478,1391750,365.00,1.85,-3.00,5.14,NY,2001
PRDAY3,648227,1819001,365.00,2.37,-3.00,6.17,NY,2001
PRDAY4,380304,2086924,365.00,3.12,-3.00,7.46,NY,2001
PRDAY5,236107,2231121,365.00,3.87,-3.00,8.58,NY,2001
PRDAY6,148202,2319026,365.00,4.81,-3.00,9.85,NY,2001
PRDAY7,90115,2377113,365.00,5.88,-3.00,11.27,NY,2001
PRDAY8,61209,2406019,360.00,6.87,-3.00,12.58,NY,2001
PRDAY9,42941,2424287,359.00,7.72,-3.00,13.75,NY,2001
PRDAY10,30489,2436739,365.00,8.64,-3.00,15.16,NY,2001
PRDAY11,19155,2448073,316.00,10.03,-3.00,16.43,NY,2001
PRDAY12,14009,2453219,265.00,10.63,-3.00,16.94,NY,2001
PRDAY13,10082,2457146,240.00,11.32,-3.00,17.95,NY,2001
PRDAY14,7315,2459913,312.00,12.35,-3.00,20.45,NY,2001
PRDAY15,4888,2462340,227.00,13.34,-3.00,20.03,NY,2001
PSTCO,2390959,76269,36123.00,36060.40,36001.00,31.88,NY,2001
RACE,2320850,146378,6.00,1.87,1.00,1.44,NY,2001
TOTCHG,2467033,195,995840.00,14442.71,25.00,27003.42,NY,2001
AYEAR,2421311,45917,2001.00,2000.99,1990.00,0.12,NY,2001
DMONTH,2421311,45917,12.00,6.48,1.00,3.44,NY,2001
BMONTH,2421368,45860,12.00,6.50,1.00,3.44,NY,2001
BYEAR,2421368,45860,2001.00,1953.15,1882.00,28.00,NY,2001
PRMONTH1,1747088,720140,12.00,6.36,1.00,3.49,NY,2001
PRMONTH2,1075053,1392175,12.00,6.38,1.00,3.48,NY,2001
PRMONTH3,647920,1819308,12.00,6.37,1.00,3.47,NY,2001
