field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,623084,2460,108.00,44.73,0.00,28.15,WI,1992
AGEDAY,80538,545006,364.00,16.39,0.00,57.44,WI,1992
SEX,625522,22,2.00,1.57,1.00,0.49,WI,1992
RACE,583562,41982,6.00,1.19,1.00,0.63,WI,1992
DQTR,625544,0,4.00,2.48,1.00,1.12,WI,1992
LOS,625352,192,1923.00,5.41,0.00,8.06,WI,1992
DISP,625544,0,20.00,1.99,1.00,3.10,WI,1992
DIED,625544,0,1.00,0.02,0.00,0.15,WI,1992
ATYPE,625544,0,4.00,2.25,1.00,0.93,WI,1992
ASOURCE,624136,1408,5.00,3.56,1.00,1.89,WI,1992
NDX,625544,0,6.00,3.35,0.00,1.56,WI,1992
DXV1,625393,151,1.00,0.00,0.00,0.00,WI,1992
DCCHPR1,625399,145,259.00,149.75,1.00,64.88,WI,1992
NPR,625544,0,3.00,1.14,0.00,1.12,WI,1992
PRV1,385508,240036,1.00,0.00,0.00,0.02,WI,1992
PCCHPR1,385366,240178,231.00,119.15,1.00,57.98,WI,1992
DRG,625544,0,492.00,262.32,1.00,135.23,WI,1992
MDC,625544,0,25.00,10.00,0.00,5.61,WI,1992
DRGVER,625544,0,10.00,9.24,9.00,0.43,WI,1992
DRG10,625544,0,492.00,262.32,1.00,135.24,WI,1992
MDC10,625544,0,25.00,10.00,0.00,5.61,WI,1992
PAY1,620958,4586,6.00,2.32,1.00,1.24,WI,1992
DSNUM,625544,0,7.00,7.00,7.00,0.00,WI,1992
DSTYPE,625544,0,1.00,1.00,1.00,0.00,WI,1992
ADAYWK,625544,0,7.00,3.91,1.00,1.83,WI,1992
AMONTH,625544,0,12.00,6.44,1.00,3.45,WI,1992
LOS_X,625544,0,1923.00,5.41,0.00,8.13,WI,1992
NEOMAT,625544,0,3.00,0.36,0.00,0.68,WI,1992
DXSYS,625544,0,1.00,1.00,1.00,0.00,WI,1992
DSNDX,625544,0,6.00,6.00,6.00,0.00,WI,1992
PRSYS,625544,0,1.00,1.00,1.00,0.00,WI,1992
DSNPR,625544,0,3.00,3.00,3.00,0.00,WI,1992
PRDAY1,304971,320573,310.00,1.38,-3.00,3.66,WI,1992
PAY1_N,620958,4586,12.00,3.12,1.00,2.33,WI,1992
PAY2,310567,314977,6.00,3.13,1.00,0.77,WI,1992
PAY2_N,310567,314977,12.00,4.29,1.00,1.64,WI,1992
DXV3,404417,221127,1.00,0.00,0.00,0.00,WI,1992
DXV4,315564,309980,1.00,0.00,0.00,0.00,WI,1992
DXV5,225944,399600,1.00,0.00,0.00,0.00,WI,1992
DXV6,11381,614163,0.00,0.00,0.00,0.00,WI,1992
DCCHPR2,515578,109966,260.00,132.12,1.00,66.97,WI,1992
DCCHPR3,404553,220991,260.00,124.33,1.00,66.08,WI,1992
DCCHPR4,315655,309889,260.00,121.17,1.00,65.88,WI,1992
DCCHPR5,226022,399522,260.00,123.44,1.00,68.66,WI,1992
DCCHPR6,11381,614163,260.00,260.00,260.00,0.00,WI,1992
PRV2,208847,416697,1.00,0.00,0.00,0.05,WI,1992
PRV3,117344,508200,1.00,0.00,0.00,0.07,WI,1992
PCCHPR2,208392,417152,231.00,119.20,1.00,59.68,WI,1992
PCCHPR3,116788,508756,231.00,117.29,1.00,63.79,WI,1992
AYEAR,625544,0,1992.00,1991.98,1986.00,0.12,WI,1992
DMONTH,625544,0,12.00,6.43,1.00,3.45,WI,1992
BMONTH,623475,2069,12.00,6.50,1.00,3.41,WI,1992
BYEAR,623475,2069,1992.00,1946.84,1809.00,28.26,WI,1992
