field,count,count_null,max,mean,min,stddev_samp,state,year
CPTCCS24,914,52051,243.00,233.09,31.00,13.29,VT,2010
CPTCCS25,711,52254,243.00,236.89,174.00,8.41,VT,2010
CPTDAY1,45074,7891,338.00,4.42,0.00,6.73,VT,2010
CPTDAY2,32606,20359,338.00,4.82,0.00,7.56,VT,2010
CPTDAY3,28863,24102,338.00,4.88,0.00,7.74,VT,2010
CPTDAY4,25181,27784,338.00,5.14,0.00,8.12,VT,2010
CPTDAY5,21552,31413,338.00,5.51,0.00,8.59,VT,2010
CPTDAY6,18145,34820,338.00,5.91,0.00,9.16,VT,2010
CPTDAY7,14865,38100,338.00,6.35,0.00,9.81,VT,2010
CPTDAY8,12015,40950,338.00,6.83,0.00,10.51,VT,2010
CPTDAY9,9883,43082,338.00,7.24,0.00,11.11,VT,2010
CPTDAY10,8213,44752,338.00,7.69,0.00,11.91,VT,2010
CPTDAY11,6912,46053,338.00,8.04,0.00,12.61,VT,2010
CPTDAY12,5879,47086,338.00,8.38,0.00,13.45,VT,2010
CPTDAY13,5005,47960,338.00,8.52,0.00,14.09,VT,2010
CPTDAY14,4307,48658,338.00,8.66,0.00,14.84,VT,2010
CPTDAY15,3760,49205,338.00,8.63,0.00,15.26,VT,2010
CPTDAY16,3308,49657,338.00,8.60,0.00,15.83,VT,2010
CPTDAY17,2878,50087,338.00,8.47,0.00,16.26,VT,2010
CPTDAY18,2562,50403,338.00,8.31,0.00,16.33,VT,2010
CPTDAY19,2253,50712,338.00,8.25,0.00,16.85,VT,2010
CPTDAY20,1902,51063,338.00,8.21,0.00,17.46,VT,2010
CPTDAY21,1625,51340,338.00,7.77,0.00,17.51,VT,2010
CPTDAY22,1356,51609,338.00,7.22,0.00,17.48,VT,2010
CPTDAY23,1138,51827,338.00,6.70,0.00,17.42,VT,2010
CPTDAY24,914,52051,338.00,5.67,0.00,14.15,VT,2010
CPTDAY25,711,52254,338.00,5.02,0.00,13.14,VT,2010
DIED,52965,0,1.00,0.02,0.00,0.15,VT,2010
DISPUB04,52965,0,70.00,5.56,1.00,13.03,VT,2010
DISPUNIFORM,52965,0,20.00,3.05,1.00,3.38,VT,2010
DQTR,52965,0,4.00,2.49,1.00,1.11,VT,2010
DRG,52965,0,999.00,542.87,3.00,273.56,VT,2010
DRG24,52965,0,579.00,309.83,1.00,162.81,VT,2010
DRGVER,52965,0,28.00,27.24,27.00,0.43,VT,2010
DRG_NoPOA,52965,0,999.00,533.59,3.00,269.13,VT,2010
DXCCS1,52955,10,670.00,183.07,2.00,130.44,VT,2010
DXCCS2,50130,2835,670.00,175.31,1.00,156.17,VT,2010
DXCCS3,46284,6681,670.00,177.42,1.00,162.74,VT,2010
DXCCS4,42318,10647,670.00,181.01,1.00,171.03,VT,2010
DXCCS5,38614,14351,670.00,180.63,1.00,172.83,VT,2010
DXCCS6,34906,18059,670.00,184.22,1.00,176.99,VT,2010
DXCCS7,31213,21752,670.00,186.58,1.00,176.16,VT,2010
DXCCS8,27790,25175,670.00,188.66,1.00,175.90,VT,2010
DXCCS9,24378,28587,670.00,192.00,1.00,175.09,VT,2010
DXCCS10,20779,32186,670.00,195.28,1.00,175.69,VT,2010
