field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,638290,2,109.00,49.96,0.00,26.55,KY,2010
AGEDAY,58910,579382,364.00,15.48,0.00,56.12,KY,2010
AGEMONTH,73727,564565,131.00,12.50,0.00,29.22,KY,2010
AMONTH,638292,0,12.00,6.45,1.00,3.45,KY,2010
ATYPE,637658,634,5.00,2.05,1.00,1.05,KY,2010
AWEEKEND,638292,0,1.00,0.19,0.00,0.39,KY,2010
BWT,60388,577904,9140.00,3683.79,250.00,1603.85,KY,2010
DIED,638292,0,1.00,0.02,0.00,0.14,KY,2010
DISPUB04,638292,0,70.00,4.81,1.00,12.28,KY,2010
DISPUNIFORM,638292,0,99.00,2.50,1.00,3.29,KY,2010
DNR,9770,628522,1.00,1.00,1.00,0.00,KY,2010
DQTR,638292,0,4.00,2.49,1.00,1.12,KY,2010
DRG,638292,0,999.00,513.00,1.00,273.66,KY,2010
DRG24,638292,0,579.00,301.60,1.00,166.26,KY,2010
DRGVER,638292,0,28.00,27.25,27.00,0.43,KY,2010
DRG_NoPOA,638292,0,999.00,512.74,1.00,273.52,KY,2010
DXCCS1,638292,0,670.00,184.21,1.00,143.57,KY,2010
DXCCS2,613820,24472,670.00,168.34,1.00,157.81,KY,2010
DXCCS3,562675,75617,670.00,169.71,1.00,161.30,KY,2010
DXCCS4,513892,124400,670.00,171.02,1.00,165.23,KY,2010
DXCCS5,466642,171650,670.00,172.67,1.00,168.20,KY,2010
DXCCS6,418816,219476,670.00,175.20,1.00,169.86,KY,2010
DXCCS7,374007,264285,670.00,178.32,1.00,170.90,KY,2010
DXCCS8,333098,305194,670.00,181.46,1.00,170.73,KY,2010
DXCCS9,293824,344468,670.00,184.28,1.00,170.54,KY,2010
DXCCS10,254046,384246,670.00,185.82,1.00,169.07,KY,2010
DXCCS11,221164,417128,670.00,186.86,1.00,167.49,KY,2010
DXCCS12,191451,446841,670.00,187.80,1.00,165.97,KY,2010
DXCCS13,164726,473566,670.00,189.64,1.00,165.31,KY,2010
MDC_NoPOA,638292,0,25.00,9.52,0.00,5.77,KY,2010
MEDINCSTQ,624548,13744,4.00,2.26,1.00,1.10,KY,2010
NCHRONIC,638292,0,20.00,4.37,0.00,3.47,KY,2010
NDX,638292,0,25.00,9.04,1.00,5.97,KY,2010
NECODE,638292,0,10.00,0.17,0.00,0.50,KY,2010
NEOMAT,638292,0,2.00,0.26,0.00,0.60,KY,2010
NPR,638292,0,25.00,1.40,0.00,2.04,KY,2010
ORPROC,638292,0,1.00,0.27,0.00,0.45,KY,2010
PAY1,638292,0,6.00,2.08,1.00,1.17,KY,2010
PAY2,271653,366639,6.00,2.70,1.00,1.11,KY,2010
PAY3,54211,584081,6.00,3.03,1.00,1.37,KY,2010
PL_CBSA,637934,358,2.00,1.24,0.00,0.86,KY,2010
PL_MSA1993,637934,358,1.00,0.45,0.00,0.50,KY,2010
PL_NCHS2006,637934,358,6.00,3.85,1.00,1.87,KY,2010
PL_RUCA10_2005,623720,14572,10.00,4.29,1.00,3.40,KY,2010
PL_RUCA2005,623720,14572,10.60,4.37,1.00,3.50,KY,2010
PL_RUCA4_2005,623720,14572,4.00,2.02,1.00,1.12,KY,2010
PL_RUCC2003,637934,358,9.00,4.06,1.00,2.80,KY,2010
PL_UIC2003,637934,358,12.00,4.56,1.00,3.67,KY,2010
PL_UR_CAT4,637934,358,4.00,2.46,1.00,1.19,KY,2010
PRCCS1,358365,279927,231.00,122.41,1.00,63.34,KY,2010
PRCCS2,207511,430781,231.00,121.68,1.00,67.87,KY,2010
PRDAY9,7999,630293,251.00,5.30,-4.00,9.35,KY,2010
PRDAY10,5107,633185,251.00,6.78,-4.00,10.98,KY,2010
PRDAY11,1533,636759,162.00,7.82,-3.00,11.76,KY,2010
PRDAY12,2438,635854,292.00,9.44,-4.00,14.00,KY,2010
PRDAY13,1797,636495,137.00,10.60,-3.00,13.74,KY,2010
PRDAY14,1349,636943,137.00,11.42,-3.00,14.71,KY,2010
PRDAY15,876,637416,116.00,12.04,-3.00,14.98,KY,2010
PRDAY16,668,637624,122.00,13.99,-3.00,17.12,KY,2010
PRDAY17,531,637761,140.00,15.34,-2.00,18.58,KY,2010
PRDAY18,429,637863,179.00,18.15,-2.00,22.49,KY,2010
PRDAY19,350,637942,179.00,19.21,-1.00,23.30,KY,2010
PRDAY20,277,638015,179.00,20.54,-1.00,23.80,KY,2010
PRDAY21,230,638062,137.00,20.31,-3.00,24.14,KY,2010
PRDAY22,180,638112,139.00,23.46,-1.00,27.37,KY,2010
PRDAY23,151,638141,147.00,24.69,-1.00,27.90,KY,2010
PRDAY24,127,638165,123.00,24.74,-1.00,26.20,KY,2010
PRDAY25,99,638193,146.00,24.63,-1.00,26.29,KY,2010
PROCTYPE,638292,0,1.00,0.56,0.00,0.50,KY,2010
PSTCO,637939,353,72127.00,21746.51,1003.00,4273.19,KY,2010
PSTCO2,637940,352,72127.00,21746.59,1003.00,4273.65,KY,2010
RACE,638292,0,6.00,1.29,1.00,0.98,KY,2010
TOTCHG,635029,3263,1498705.00,23976.91,100.00,39301.13,KY,2010
TOTCHG_X,637932,360,3312241.07,23972.59,7.65,41937.48,KY,2010
TRAN_IN,634988,3304,2.00,0.11,0.00,0.38,KY,2010
TRAN_OUT,638292,0,2.00,0.28,0.00,0.67,KY,2010
YEAR,638292,0,2010.00,2010.00,2010.00,0.00,KY,2010
ZIPINC_QRTL,624548,13744,4.00,1.67,1.00,0.90,KY,2010
