field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,292469,8,109.00,52.05,0.00,26.59,WV,2005
AGEDAY,23445,269032,364.00,20.93,0.00,64.70,WV,2005
AGEMONTH,30877,261600,131.00,13.56,0.00,28.91,WV,2005
AMONTH,292477,0,12.00,6.34,1.00,3.44,WV,2005
APSDRG_X,292477,0,9112.00,2634.12,10.00,1573.15,WV,2005
ASOURCE,291834,643,5.00,2.93,1.00,1.95,WV,2005
ATYPE,291747,730,4.00,1.92,1.00,0.97,WV,2005
AWEEKEND,292476,1,1.00,0.19,0.00,0.39,WV,2005
DIED,292477,0,1.00,0.02,0.00,0.15,WV,2005
DISPUB92,292477,0,72.00,3.75,1.00,10.20,WV,2005
DISPUNIFORM,292477,0,99.00,2.31,1.00,3.29,WV,2005
DQTR,292477,0,4.00,2.45,1.00,1.11,WV,2005
DRG,292477,0,559.00,260.86,1.00,150.97,WV,2005
DRG18,292477,0,511.00,240.17,1.00,141.19,WV,2005
DRGVER,292477,0,23.00,22.23,22.00,0.42,WV,2005
DXCCS1,292463,14,259.00,140.41,1.00,61.36,WV,2005
DXCCS2,274778,17699,259.00,122.11,1.00,60.91,WV,2005
DXCCS3,248537,43940,259.00,117.52,1.00,60.90,WV,2005
DXCCS4,221981,70496,259.00,114.99,1.00,61.43,WV,2005
DXCCS5,193983,98494,259.00,113.91,1.00,62.10,WV,2005
DXCCS6,162274,130203,259.00,113.91,1.00,62.84,WV,2005
DXCCS7,137979,154498,259.00,114.46,1.00,63.70,WV,2005
DXCCS8,115171,177306,259.00,114.93,1.00,64.43,WV,2005
DXCCS9,94249,198228,259.00,115.70,1.00,65.11,WV,2005
E_CCS1,20889,271588,2621.00,2611.35,2601.00,6.06,WV,2005
E_CCS2,919,291558,2621.00,2615.45,2601.00,6.48,WV,2005
E_CCS3,82,292395,2621.00,2614.28,2601.00,4.36,WV,2005
E_CCS4,12,292465,2621.00,2614.33,2613.00,3.11,WV,2005
FEMALE,292420,57,1.00,0.59,0.00,0.49,WV,2005
HCUP_ED,292477,0,4.00,0.59,0.00,0.73,WV,2005
HCUP_OS,292477,0,1.00,0.10,0.00,0.31,WV,2005
LOS,292465,12,365.00,4.89,0.00,6.63,WV,2005
LOS_X,292477,0,1830.00,4.92,-320.00,8.58,WV,2005
MEDINCSTQ,270189,22288,4.00,2.24,1.00,1.10,WV,2005
MDC,292477,0,25.00,8.84,0.00,5.48,WV,2005
MDC18,292477,0,25.00,8.84,0.00,5.48,WV,2005
NDX,292477,0,9.00,5.95,1.00,2.74,WV,2005
NECODE,292477,0,4.00,0.11,0.00,0.33,WV,2005
NEOMAT,292477,0,3.00,0.22,0.00,0.56,WV,2005
NPR,292477,0,6.00,1.20,0.00,1.59,WV,2005
PAY1,289652,2825,6.00,2.12,1.00,1.33,WV,2005
PAY2,121542,170935,6.00,2.74,1.00,1.31,WV,2005
PL_CBSA,291434,1043,2.00,1.22,0.00,0.84,WV,2005
PL_MSA1993,291434,1043,1.00,0.41,0.00,0.49,WV,2005
PL_NHCS2006,291434,1043,6.00,4.49,1.00,1.19,WV,2005
PL_RUCA10_2005,270458,22019,10.00,4.21,1.00,3.34,WV,2005
PL_RUCA2005,270458,22019,10.60,4.27,1.00,3.45,WV,2005
PL_RUCA4_2005,270458,22019,4.00,1.97,1.00,1.12,WV,2005
PL_UR_CAT4,291434,1043,4.00,2.75,1.00,0.88,WV,2005
PL_UR_CAT5,291434,1043,5.00,2.82,1.00,1.01,WV,2005
PRCCS1,153987,138490,231.00,116.69,1.00,61.39,WV,2005
PRCCS2,87444,205033,231.00,117.02,1.00,65.07,WV,2005
PRCCS3,50703,241774,231.00,109.76,1.00,67.70,WV,2005
PRCCS4,28790,263687,231.00,110.30,1.00,70.79,WV,2005
PRCCS5,18473,274004,231.00,104.22,1.00,73.10,WV,2005
PRCCS6,11062,281415,231.00,118.65,1.00,77.21,WV,2005
TOTCHG,292449,28,957031.00,13428.75,33.00,20616.34,WV,2005
AYEAR,292476,1,2005.00,2004.99,2000.00,0.11,WV,2005
