field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,537006,0,511.00,245.16,1.00,141.81,KY,2000
AGE,537004,2,112.00,49.37,0.00,27.02,KY,2000
AGEDAY,51242,485764,364.00,21.55,0.00,66.31,KY,2000
AGEMONTH,65345,471661,131.00,12.50,0.00,28.14,KY,2000
AMONTH,537006,0,12.00,6.42,1.00,3.46,KY,2000
ASOURCE,532457,4549,5.00,3.36,1.00,1.93,KY,2000
ATYPE,532194,4812,4.00,2.05,1.00,1.02,KY,2000
AWEEKEND,537006,0,1.00,0.19,0.00,0.39,KY,2000
BWT,26147,510859,8000.00,3337.13,255.00,601.44,KY,2000
DIED,536623,383,1.00,0.02,0.00,0.15,KY,2000
DISPUB92,536659,347,72.00,2.23,1.00,3.91,KY,2000
DISPUNIFORM,536623,383,20.00,2.27,1.00,3.26,KY,2000
DQTR,537006,0,4.00,2.47,1.00,1.12,KY,2000
DRG,537006,0,511.00,245.40,1.00,141.79,KY,2000
DRG18,537006,0,511.00,245.40,1.00,141.79,KY,2000
DRGVER,537006,0,18.00,17.24,17.00,0.43,KY,2000
DXCCS1,537006,0,259.00,141.79,1.00,61.13,KY,2000
DXCCS2,483087,53919,2621.00,135.53,1.00,184.64,KY,2000
DXCCS3,403849,133157,2621.00,139.45,1.00,238.34,KY,2000
DXCCS4,332801,204205,2621.00,147.64,1.00,292.12,KY,2000
DXCCS5,267411,269595,2621.00,158.04,1.00,337.83,KY,2000
DXCCS6,200186,336820,2621.00,167.70,1.00,372.39,KY,2000
DXCCS7,153804,383202,2621.00,177.93,1.00,402.57,KY,2000
DXCCS8,116484,420522,2621.00,197.75,1.00,455.80,KY,2000
DXCCS9,86318,450688,2621.00,243.24,1.00,558.00,KY,2000
DXCCS10,8784,528222,2621.00,2603.98,3.00,146.21,KY,2000
FEMALE,536984,22,1.00,0.60,0.00,0.49,KY,2000
LOS,536994,12,363.00,4.68,0.00,6.64,KY,2000
LOS_X,537006,0,626.00,4.69,0.00,7.02,KY,2000
MDC,537006,0,25.00,9.02,1.00,5.46,KY,2000
MDC18,537006,0,25.00,9.02,1.00,5.46,KY,2000
NDX,537006,0,10.00,4.82,1.00,2.67,KY,2000
NEOMAT,537006,0,2.00,0.27,0.00,0.60,KY,2000
NPR,537006,0,6.00,1.27,0.00,1.60,KY,2000
