field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,257928,42,114.00,44.95,0.00,27.37,NV,2004
AGEDAY,37057,220913,364.00,10.19,0.00,45.47,NV,2004
AGEMONTH,42253,215717,131.00,7.25,0.00,22.41,NV,2004
AHOUR,257961,9,2300.00,1228.80,0.00,649.64,NV,2004
AMONTH,257970,0,12.00,6.54,1.00,3.45,NV,2004
ASOURCE,257316,654,5.00,3.00,1.00,1.98,NV,2004
ATYPE,257522,448,5.00,2.16,1.00,1.13,NV,2004
AWEEKEND,257970,0,1.00,0.21,0.00,0.41,NV,2004
DHOUR,257965,5,2300.00,1482.96,0.00,366.35,NV,2004
DIED,257964,6,1.00,0.02,0.00,0.14,NV,2004
DISPUB92,257964,6,99.00,5.73,1.00,14.63,NV,2004
DISPUNIFORM,257964,6,99.00,2.33,1.00,3.46,NV,2004
DQTR,257970,0,4.00,2.51,1.00,1.12,NV,2004
DRG,257970,0,543.00,282.19,1.00,145.51,NV,2004
DRG18,257970,0,511.00,265.72,1.00,141.49,NV,2004
DRGVER,257970,0,22.00,21.25,21.00,0.43,NV,2004
DXCCS1,257717,253,259.00,155.37,1.00,62.82,NV,2004
DXCCS2,235371,22599,259.00,129.53,1.00,66.53,NV,2004
DXCCS3,196214,61756,259.00,125.15,1.00,65.06,NV,2004
DXCCS4,164931,93039,259.00,120.91,1.00,65.05,NV,2004
DXCCS5,137250,120720,259.00,118.32,1.00,65.26,NV,2004
DXCCS6,112764,145206,259.00,117.84,1.00,66.35,NV,2004
DXCCS7,91434,166536,259.00,117.05,1.00,66.95,NV,2004
DXCCS8,73348,184622,259.00,117.87,1.00,67.80,NV,2004
DXCCS9,58417,199553,259.00,118.03,1.00,68.70,NV,2004
DXCCS10,45021,212949,259.00,118.70,1.00,69.26,NV,2004
DXCCS11,35501,222469,259.00,119.14,1.00,69.97,NV,2004
DXCCS12,27286,230684,259.00,118.38,1.00,69.86,NV,2004
DXCCS13,20375,237595,259.00,119.44,1.00,71.29,NV,2004
DXCCS14,14584,243386,259.00,119.20,1.00,71.45,NV,2004
E_CCS1,25532,232438,2621.00,2612.03,2601.00,6.05,NV,2004
E_CCS2,9661,248309,2621.00,2619.69,2601.00,3.51,NV,2004
E_CCS3,824,257146,2621.00,2616.98,2601.00,4.72,NV,2004
E_CCS4,188,257782,2621.00,2618.40,2601.00,4.17,NV,2004
E_CCS5,17,257953,2621.00,2617.29,2611.00,3.84,NV,2004
FEMALE,257712,258,1.00,0.58,0.00,0.49,NV,2004
INTENSIVECARE,257970,0,9.00,1.59,0.00,2.98,NV,2004
LOS,257967,3,344.00,4.38,0.00,6.27,NV,2004
LOS_X,257970,0,416.00,4.38,0.00,6.40,NV,2004
MDC,257970,0,25.00,9.59,0.00,5.45,NV,2004
MDC18,257970,0,25.00,9.59,0.00,5.45,NV,2004
MDNUM1_R,257242,728,3336.00,1203.04,2.00,881.15,NV,2004
MDNUM2_R,156552,101418,3515.00,1142.41,2.00,851.67,NV,2004
NDX,257970,0,14.00,5.70,0.00,3.74,NV,2004
NECODE,257970,0,5.00,0.14,0.00,0.46,NV,2004
NEOMAT,257970,0,3.00,0.41,0.00,0.71,NV,2004
NPR,257970,0,9.00,1.43,0.00,1.72,NV,2004
PAY1,257281,689,6.00,2.56,1.00,1.25,NV,2004
PAY2,125268,132702,6.00,3.29,1.00,1.37,NV,2004
PL_RUCC2003,256371,1599,9.00,1.72,1.00,1.53,NV,2004
PL_UIC2003,256371,1599,12.00,1.71,1.00,1.71,NV,2004
PL_UR_CAT4,256371,1599,4.00,1.44,1.00,0.80,NV,2004
PL_UR_CAT5,256371,1599,5.00,1.44,1.00,0.83,NV,2004
PNUM_R,233687,24283,315157.00,205823.65,6.00,78352.74,NV,2004
PRCCS1,159453,98517,231.00,121.18,1.00,64.15,NV,2004
PRCCS2,89525,168445,231.00,120.31,1.00,68.22,NV,2004
PRCCS3,54064,203906,231.00,118.32,1.00,74.32,NV,2004
PRCCS4,29062,228908,231.00,115.10,1.00,73.22,NV,2004
PRCCS5,17536,240434,231.00,117.48,1.00,76.67,NV,2004
PRCCS6,10430,247540,231.00,139.97,1.00,80.15,NV,2004
PRCCS7,4120,253850,231.00,137.22,1.00,79.19,NV,2004
PRCCS8,2478,255492,231.00,139.48,1.00,79.88,NV,2004
PRCCS9,1413,256557,231.00,143.76,1.00,79.59,NV,2004
PRDAY1,159406,98564,365.00,1.23,-4.00,3.32,NV,2004
TOTCHG,257942,28,999800.00,29372.54,28.00,47111.11,NV,2004
AYEAR,257970,0,2004.00,2003.99,2003.00,0.11,NV,2004
DMONTH,257970,0,12.00,6.54,1.00,3.46,NV,2004
PRMONTH1,159406,98564,12.00,6.56,1.00,3.45,NV,2004
PRYEAR1,159406,98564,2004.00,2003.99,2003.00,0.10,NV,2004
