field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,292436,28,109.00,51.97,0.00,26.62,WV,2009
AGEDAY,24407,268057,364.00,17.99,0.00,59.98,WV,2009
AGEMONTH,31220,261244,131.00,12.75,0.00,28.58,WV,2009
AMONTH,292464,0,12.00,6.44,1.00,3.45,WV,2009
ASOURCE,39138,253326,5.00,2.69,1.00,1.77,WV,2009
ATYPE,289718,2746,5.00,2.01,1.00,1.04,WV,2009
AWEEKEND,292458,6,1.00,0.19,0.00,0.39,WV,2009
DIED,292464,0,1.00,0.02,0.00,0.15,WV,2009
DISPUB04,292464,0,70.00,4.75,1.00,12.38,WV,2009
DISPUNIFORM,292464,0,99.00,2.45,1.00,3.54,WV,2009
DQTR,292464,0,4.00,2.48,1.00,1.12,WV,2009
DRG,292464,0,999.00,527.84,1.00,285.98,WV,2009
DRG24,292464,0,579.00,299.01,1.00,166.43,WV,2009
DRGVER,292464,0,27.00,26.25,26.00,0.43,WV,2009
DRG_NoPOA,292464,0,999.00,514.32,1.00,279.11,WV,2009
DXCCS1,292445,19,670.00,183.36,1.00,140.68,WV,2009
DXCCS2,279241,13223,670.00,172.83,1.00,155.54,WV,2009
DXCCS3,258004,34460,670.00,173.90,1.00,165.04,WV,2009
DXCCS4,236692,55772,670.00,173.20,1.00,169.12,WV,2009
DXCCS5,216225,76239,670.00,173.21,1.00,170.91,WV,2009
DXCCS6,195564,96900,670.00,175.31,1.00,172.96,WV,2009
DXCCS7,175374,117090,670.00,177.46,1.00,174.18,WV,2009
DXCCS8,156088,136376,670.00,179.76,1.00,173.97,WV,2009
DXCCS9,137856,154608,670.00,180.06,1.00,172.60,WV,2009
DXCCS10,87669,204795,670.00,182.87,1.00,175.46,WV,2009
DXCCS11,74696,217768,670.00,184.41,1.00,175.06,WV,2009
DXCCS12,63400,229064,670.00,184.01,1.00,173.32,WV,2009
DXCCS13,53629,238835,670.00,185.12,1.00,172.73,WV,2009
DXCCS14,44847,247617,670.00,185.64,1.00,171.14,WV,2009
DXCCS15,37334,255130,670.00,185.99,1.00,170.55,WV,2009
DXCCS16,30617,261847,670.00,185.36,1.00,169.58,WV,2009
DXCCS17,24467,267997,670.00,185.16,1.00,168.89,WV,2009
DXCCS18,20038,272426,670.00,184.33,1.00,168.12,WV,2009
E_CCS1,32975,259489,2621.00,2515.78,662.00,423.33,WV,2009
E_CCS2,3345,289119,2621.00,2457.48,662.00,526.78,WV,2009
E_CCS3,379,292085,2621.00,2282.07,662.00,738.08,WV,2009
E_CCS4,63,292401,2621.00,2212.46,662.00,796.95,WV,2009
E_CCS5,7,292457,2621.00,2056.29,662.00,952.50,WV,2009
HCUP_ED,292464,0,4.00,0.62,0.00,0.81,WV,2009
HCUP_OS,292464,0,1.00,0.08,0.00,0.28,WV,2009
HOSPBRTH,292464,0,1.00,0.07,0.00,0.25,WV,2009
LOS,292407,57,365.00,5.38,0.00,8.33,WV,2009
LOS_X,292464,0,4778.00,5.51,-323.00,16.13,WV,2009
MDC,292464,0,25.00,9.28,0.00,6.07,WV,2009
MDC24,292464,0,25.00,9.63,0.00,6.02,WV,2009
MEDINCSTQ,272088,20376,4.00,2.26,1.00,1.08,WV,2009
NCHRONIC,292464,0,18.00,4.17,0.00,3.16,WV,2009
NDX,292464,0,18.00,8.15,1.00,4.71,WV,2009
NECODE,292464,0,7.00,0.13,0.00,0.37,WV,2009
NEOMAT,292464,0,3.00,0.23,0.00,0.57,WV,2009
NPR,292464,0,6.00,1.27,0.00,1.64,WV,2009
ORPROC,292464,0,1.00,0.27,0.00,0.44,WV,2009
PAY1,290717,1747,6.00,2.05,1.00,1.19,WV,2009
PAY2,137208,155256,6.00,2.68,1.00,1.13,WV,2009
PL_CBSA,291732,732,2.00,1.25,0.00,0.84,WV,2009
PL_MSA1993,291732,732,1.00,0.42,0.00,0.49,WV,2009
PL_NCHS2006,291732,732,6.00,4.46,1.00,1.19,WV,2009
PL_RUCA10_2005,269769,22695,10.00,4.17,1.00,3.34,WV,2009
PL_RUCA2005,269769,22695,10.60,4.24,1.00,3.44,WV,2009
PL_RUCA4_2005,269769,22695,4.00,1.96,1.00,1.12,WV,2009
PL_UR_CAT4,291732,732,4.00,2.73,1.00,0.87,WV,2009
PRCCS1,160207,132257,231.00,121.75,1.00,62.67,WV,2009
PRCCS2,92247,200217,231.00,121.98,1.00,67.90,WV,2009
PRCCS3,52320,240144,231.00,113.75,1.00,68.89,WV,2009
PRCCS4,31167,261297,231.00,114.53,1.00,71.41,WV,2009
PRCCS5,20248,272216,231.00,110.17,1.00,73.54,WV,2009
PRCCS6,14444,278020,231.00,106.83,1.00,71.85,WV,2009
PROCTYPE,292464,0,1.00,0.55,0.00,0.50,WV,2009
TOTCHG,292127,337,1340298.00,18019.97,101.00,27784.12,WV,2009
TOTCHG_X,292203,261,1340298.47,18015.29,1.45,27782.02,WV,2009
TRAN_IN,291860,604,2.00,0.09,0.00,0.33,WV,2009
TRAN_OUT,292464,0,2.00,0.26,0.00,0.65,WV,2009
YEAR,292464,0,2009.00,2009.00,2009.00,0.00,WV,2009
ZIPINC_QRTL,272088,20376,4.00,1.35,1.00,0.67,WV,2009
AYEAR,292458,6,2009.00,2008.99,1996.00,0.12,WV,2009
DMONTH,292464,0,12.00,6.44,1.00,3.45,WV,2009
BMONTH,292464,0,12.00,6.50,1.00,3.42,WV,2009
