field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,2612339,271,112.00,49.05,0.00,27.32,NY,2010
AGEDAY,272393,2340217,364.00,13.88,0.00,53.38,NY,2010
AGEMONTH,333992,2278618,131.00,11.13,0.00,27.11,NY,2010
AHOUR,2612596,14,2300.00,1269.63,0.00,622.62,NY,2010
AMONTH,2527152,85458,12.00,6.50,1.00,3.43,NY,2010
ANESTH,2019151,593459,40.00,8.53,0.00,12.96,NY,2010
ASOURCE,545216,2067394,5.00,3.03,1.00,1.90,NY,2010
ATYPE,2608564,4046,5.00,1.76,1.00,1.06,NY,2010
AWEEKEND,2612610,0,1.00,0.20,0.00,0.40,NY,2010
BLOOD,2612608,2,878.63,0.01,0.00,1.54,NY,2010
BWT,249610,2363000,9000.00,3253.50,230.00,601.95,NY,2010
DHOUR,2612125,485,2300.00,1435.96,0.00,335.95,NY,2010
DIED,2612507,103,1.00,0.02,0.00,0.14,NY,2010
DISPUB04,2612507,103,70.00,4.49,1.00,11.28,NY,2010
DISPUNIFORM,2612507,103,99.00,2.70,1.00,3.30,NY,2010
DQTR,2527152,85458,4.00,2.50,1.00,1.12,NY,2010
DRG,2612610,0,999.00,543.15,1.00,274.59,NY,2010
DRG24,2612610,0,579.00,312.91,1.00,161.50,NY,2010
DRGVER,2612610,0,28.00,27.24,27.00,0.43,NY,2010
DRG_NoPOA,2612610,0,999.00,543.10,1.00,274.56,NY,2010
DXCCS1,2612601,9,670.00,191.83,1.00,156.46,NY,2010
DXCCS2,2468576,144034,670.00,173.87,1.00,166.83,NY,2010
DXCCS3,2231573,381037,670.00,173.39,1.00,167.80,NY,2010
DXCCS4,1973421,639189,670.00,172.69,1.00,169.25,NY,2010
DXCCS5,1725622,886988,670.00,172.56,1.00,170.32,NY,2010
DXCCS6,1495446,1117164,670.00,173.65,1.00,171.00,NY,2010
DXCCS7,1284223,1328387,670.00,174.96,1.00,171.14,NY,2010
DXCCS8,1094268,1518342,670.00,176.38,1.00,170.77,NY,2010
DXCCS9,925886,1686724,670.00,176.96,1.00,169.40,NY,2010
DXCCS10,763820,1848790,670.00,177.40,1.00,168.25,NY,2010
DXCCS11,638039,1974571,670.00,178.76,1.00,168.12,NY,2010
DXCCS12,530041,2082569,670.00,178.65,1.00,166.65,NY,2010
DXCCS13,437418,2175192,670.00,178.46,1.00,164.91,NY,2010
DXCCS14,347502,2265108,670.00,178.84,1.00,163.81,NY,2010
DXCCS15,268269,2344341,670.00,178.45,1.00,162.28,NY,2010
DaysToEvent,2506772,105838,18624.00,15427.49,9968.00,1742.61,NY,2010
E_CCS1,389677,2222933,2621.00,2555.40,662.00,329.32,NY,2010
E_CCS2,166515,2446095,2621.00,2616.80,662.00,87.51,NY,2010
E_CCS3,14551,2598059,2621.00,2572.16,662.00,294.16,NY,2010
E_CCS4,4917,2607693,2621.00,2597.28,662.00,207.75,NY,2010
