field,count,count_null,max,mean,min,stddev_samp,state,year
AMONTH,551696,0,12.00,6.50,1.00,3.46,SC,2003
ASOURCE,550923,773,5.00,3.32,1.00,1.94,SC,2003
ATYPE,546819,4877,4.00,2.04,1.00,1.01,SC,2003
AWEEKEND,551696,0,1.00,0.18,0.00,0.38,SC,2003
DaysICU,361862,189834,309.00,1.18,0.00,3.83,SC,2003
DIED,551664,32,1.00,0.02,0.00,0.16,SC,2003
DISPUB92,551664,32,72.00,3.75,1.00,10.28,SC,2003
DISPUNIFORM,551664,32,99.00,2.29,1.00,3.59,SC,2003
DQTR,551696,0,4.00,2.50,1.00,1.12,SC,2003
DRG,551696,0,540.00,271.93,1.00,146.31,SC,2003
DRG18,551696,0,511.00,258.32,1.00,141.43,SC,2003
DRGVER,551696,0,21.00,20.25,20.00,0.43,SC,2003
DXCCS1,551592,104,259.00,146.14,1.00,63.61,SC,2003
DXCCS2,500042,51654,259.00,125.07,1.00,63.62,SC,2003
DXCCS3,430163,121533,259.00,120.08,1.00,62.75,SC,2003
DXCCS4,365739,185957,259.00,116.16,1.00,62.48,SC,2003
DXCCS5,306752,244944,259.00,114.74,1.00,62.83,SC,2003
DXCCS6,245352,306344,259.00,114.68,1.00,63.43,SC,2003
DXCCS7,198262,353434,259.00,115.13,1.00,63.93,SC,2003
DXCCS8,156054,395642,259.00,115.99,1.00,64.59,SC,2003
DXCCS9,118818,432878,259.00,116.39,1.00,64.90,SC,2003
DXCCS10,37948,513748,259.00,120.66,1.00,67.71,SC,2003
E_CCS1,53016,498680,2621.00,2612.81,2601.00,6.92,SC,2003
E_CCS2,30881,520815,2621.00,2620.34,2601.00,2.58,SC,2003
E_CCS3,14604,537092,2621.00,2619.18,2601.00,4.83,SC,2003
E_CCS4,2439,549257,2621.00,2619.40,2601.00,3.98,SC,2003
E_CCS5,240,551456,2621.00,2617.96,2601.00,5.11,SC,2003
E_CCS6,31,551665,2621.00,2617.71,2605.00,5.31,SC,2003
E_CCS7,4,551692,2621.00,2621.00,2621.00,0.00,SC,2003
LOS,551683,13,343.00,4.89,0.00,7.07,SC,2003
LOS_X,551696,0,731.00,4.90,0.00,7.37,SC,2003
MDC,551696,0,25.00,9.42,0.00,5.50,SC,2003
MDC18,551696,0,25.00,9.43,0.00,5.50,SC,2003
NDX,551696,0,10.00,5.28,1.00,2.86,SC,2003
NECODE,551696,0,8.00,0.21,0.00,0.64,SC,2003
NEOMAT,551696,0,3.00,0.31,0.00,0.64,SC,2003
NPR,551696,0,10.00,1.48,0.00,1.66,SC,2003
PAY1,548646,3050,6.00,2.19,1.00,1.24,SC,2003
PL_RUCA10,545116,6580,10.00,3.52,1.00,3.03,SC,2003
PL_RUCA4,545116,6580,4.00,1.70,1.00,1.01,SC,2003
PRCCS1,355565,196131,231.00,122.34,1.00,62.97,SC,2003
PRCCS2,213585,338111,231.00,126.82,1.00,68.07,SC,2003
PRCCS3,116552,435144,231.00,118.44,1.00,68.46,SC,2003
PRCCS4,59183,492513,231.00,120.90,1.00,70.65,SC,2003
PRCCS5,35689,516007,231.00,116.79,1.00,74.64,SC,2003
PRCCS6,20751,530945,231.00,137.32,1.00,79.86,SC,2003
PRCCS7,5519,546177,231.00,133.27,1.00,80.30,SC,2003
PRCCS8,3396,548300,231.00,136.75,1.00,79.38,SC,2003
PRCCS9,2298,549398,231.00,138.35,1.00,80.02,SC,2003
PRCCS10,1359,550337,231.00,139.86,3.00,79.40,SC,2003
PRDAY1,356357,195339,365.00,1.43,-4.00,3.50,SC,2003
PRDAY2,213508,338188,260.00,1.65,-4.00,3.93,SC,2003
PRDAY3,116506,435190,311.00,2.18,-4.00,5.24,SC,2003
PRDAY4,59153,492543,213.00,2.91,-4.00,6.61,SC,2003
PRDAY5,35675,516021,234.00,3.76,-3.00,8.19,SC,2003
PRDAY6,20745,530951,225.00,4.69,-3.00,9.86,SC,2003
PRDAY7,5517,546179,301.00,6.66,-3.00,12.61,SC,2003
PRDAY8,3394,548302,277.00,8.49,-3.00,15.89,SC,2003
PRDAY9,2297,549399,241.00,9.98,-2.00,16.57,SC,2003
PRDAY10,1358,550338,342.00,11.46,-1.00,21.80,SC,2003
PSTCO,546295,5401,45091.00,44848.67,13000.00,2057.84,SC,2003
RACE,550240,1456,6.00,1.43,1.00,0.80,SC,2003
TOTCHG,551681,15,987500.00,18141.65,100.00,29607.24,SC,2003
AGEGROUP,551654,42,18.00,9.93,0.00,5.52,SC,2003
