field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,619971,111,122.00,44.16,0.00,28.54,AZ,2002
AGEDAY,94229,525853,364.00,12.96,0.00,50.30,AZ,2002
AGEMONTH,109991,510091,131.00,8.52,0.00,24.24,AZ,2002
AMONTH,620082,0,12.00,6.41,1.00,3.48,AZ,2002
ASOURCE,608563,11519,5.00,3.20,1.00,1.96,AZ,2002
ATYPE,616515,3567,4.00,2.02,1.00,1.11,AZ,2002
AWEEKEND,620081,1,1.00,0.20,0.00,0.40,AZ,2002
BWT,60708,559374,8760.00,3232.96,228.00,738.17,AZ,2002
DIED,620082,0,1.00,0.02,0.00,0.13,AZ,2002
DISPUB92,620082,0,72.00,1.88,1.00,3.50,AZ,2002
DISPUNIFORM,620082,0,20.00,1.92,1.00,2.76,AZ,2002
DQTR,620082,0,4.00,2.47,1.00,1.13,AZ,2002
DRG,620082,0,527.00,283.44,1.00,144.16,AZ,2002
DRG18,620082,0,511.00,272.03,1.00,140.47,AZ,2002
DRGVER,620082,0,20.00,19.25,19.00,0.43,AZ,2002
DXCCS1,615633,4449,2621.00,165.55,1.00,171.37,AZ,2002
DXCCS2,554973,65109,2621.00,172.57,1.00,330.32,AZ,2002
DXCCS3,458963,161119,2621.00,206.41,1.00,448.16,AZ,2002
DXCCS4,379575,240507,2621.00,223.33,1.00,500.09,AZ,2002
DXCCS5,308604,311478,2621.00,236.00,1.00,533.89,AZ,2002
DXCCS6,247583,372499,2621.00,250.31,1.00,566.03,AZ,2002
DXCCS7,194968,425114,2621.00,270.32,1.00,604.32,AZ,2002
DXCCS8,151647,468435,2621.00,288.09,1.00,635.86,AZ,2002
DXCCS9,116084,503998,2621.00,319.06,1.00,684.71,AZ,2002
DXCCS10,15274,604808,2621.00,2613.85,2601.00,5.80,AZ,2002
DXCCS11,5080,615002,2621.00,2618.07,2601.00,4.78,AZ,2002
FEMALE,619963,119,1.00,0.59,0.00,0.49,AZ,2002
LOS,620080,2,365.00,3.81,0.00,5.29,AZ,2002
LOS_X,620082,0,466.00,3.81,-176.00,5.33,AZ,2002
MDC,620082,0,25.00,9.73,0.00,5.49,AZ,2002
MDC18,620082,0,25.00,9.73,0.00,5.49,AZ,2002
NDX,620082,0,11.00,4.92,0.00,2.82,AZ,2002
NEOMAT,620082,0,3.00,0.42,0.00,0.72,AZ,2002
NPR,620082,0,6.00,1.29,0.00,1.58,AZ,2002
PAY1,610777,9305,6.00,2.39,1.00,1.29,AZ,2002
PL_CBSA,604965,15117,2.00,1.87,0.00,0.40,AZ,2002
PL_MSA1993,604965,15117,1.00,0.89,0.00,0.31,AZ,2002
PL_RUCA,601525,18557,10.50,2.05,1.00,2.18,AZ,2002
PL_RUCA10,601525,18557,10.00,2.04,1.00,2.14,AZ,2002
PL_RUCA4,601525,18557,4.00,1.29,1.00,0.67,AZ,2002
PL_RUCC,604965,15117,9.00,1.14,0.00,1.70,AZ,2002
PL_UIC,604965,15117,9.00,1.79,1.00,1.62,AZ,2002
PRCCS1,358232,261850,231.00,111.17,1.00,55.87,AZ,2002
PRCCS2,200937,419145,231.00,111.66,1.00,61.39,AZ,2002
PRCCS3,109877,510205,231.00,104.85,1.00,65.03,AZ,2002
PRCCS4,59436,560646,231.00,103.48,1.00,68.13,AZ,2002
PRCCS5,37043,583039,231.00,104.09,1.00,72.03,AZ,2002
PRCCS6,22722,597360,231.00,124.34,1.00,78.46,AZ,2002
PRDAY1,357182,262900,215.00,1.09,-4.00,2.71,AZ,2002
PSTCO2,604965,15117,56045.00,4646.67,1001.00,4609.58,AZ,2002
RACE,597611,22471,6.00,1.91,1.00,1.39,AZ,2002
AYEAR,620081,1,2002.00,2001.99,2001.00,0.10,AZ,2002
DMONTH,620082,0,12.00,6.42,1.00,3.47,AZ,2002
BMONTH,620077,5,12.00,6.55,1.00,3.44,AZ,2002
BYEAR,620077,5,2002.00,1957.39,1880.00,28.66,AZ,2002
PRMONTH1,357182,262900,12.00,6.44,1.00,3.45,AZ,2002
PRYEAR1,357182,262900,2002.00,2001.99,2001.00,0.08,AZ,2002
