field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,275949,27,120.00,44.81,0.00,27.33,NV,2005
AGEDAY,39783,236193,364.00,10.73,0.00,46.54,NV,2005
AGEMONTH,45176,230800,131.00,6.79,0.00,21.39,NV,2005
AHOUR,275976,0,2300.00,1231.72,0.00,650.23,NV,2005
AMONTH,275976,0,12.00,6.51,1.00,3.45,NV,2005
ASOURCE,274811,1165,5.00,2.97,1.00,1.98,NV,2005
ATYPE,274595,1381,5.00,2.14,1.00,1.13,NV,2005
AWEEKEND,275976,0,1.00,0.21,0.00,0.41,NV,2005
DHOUR,275974,2,2300.00,1488.18,0.00,377.30,NV,2005
DIED,275906,70,1.00,0.02,0.00,0.14,NV,2005
DISPUB92,275906,70,99.00,5.69,1.00,14.60,NV,2005
DISPUNIFORM,275906,70,99.00,2.33,1.00,3.51,NV,2005
DQTR,275976,0,4.00,2.51,1.00,1.12,NV,2005
DRG,275976,0,559.00,284.92,1.00,147.80,NV,2005
DRG18,275976,0,511.00,265.87,1.00,141.77,NV,2005
DRGVER,275976,0,23.00,22.25,22.00,0.43,NV,2005
DXCCS1,275673,303,259.00,155.06,1.00,62.82,NV,2005
DXCCS2,254807,21169,259.00,130.15,1.00,67.06,NV,2005
DXCCS3,215506,60470,259.00,126.49,1.00,65.95,NV,2005
DXCCS4,183601,92375,259.00,122.68,1.00,66.17,NV,2005
DXCCS5,155039,120937,259.00,120.35,1.00,66.86,NV,2005
DXCCS6,129881,146095,259.00,120.09,1.00,67.85,NV,2005
DXCCS7,107828,168148,259.00,119.91,1.00,68.86,NV,2005
DXCCS8,88725,187251,259.00,120.86,1.00,70.17,NV,2005
DXCCS9,72274,203702,259.00,121.55,1.00,71.11,NV,2005
DXCCS10,57491,218485,259.00,122.22,1.00,71.68,NV,2005
DXCCS11,46332,229644,259.00,123.34,1.00,72.50,NV,2005
DXCCS12,36664,239312,259.00,122.99,1.00,72.88,NV,2005
DXCCS13,28401,247575,259.00,123.40,1.00,73.55,NV,2005
DXCCS14,21465,254511,259.00,124.06,1.00,73.53,NV,2005
DXCCS15,4399,271577,259.00,126.00,1.00,75.80,NV,2005
E_CCS1,29316,246660,2621.00,2612.15,2601.00,5.88,NV,2005
E_CCS2,13018,262958,2621.00,2619.65,2601.00,3.63,NV,2005
E_CCS3,1179,274797,2621.00,2617.21,2601.00,4.52,NV,2005
E_CCS4,238,275738,2621.00,2618.31,2601.00,4.16,NV,2005
E_CCS5,20,275956,2621.00,2617.70,2601.00,4.99,NV,2005
FEMALE,275419,557,1.00,0.58,0.00,0.49,NV,2005
HCUP_ED,275976,0,4.00,0.57,0.00,0.62,NV,2005
HCUP_OS,275976,0,1.00,0.05,0.00,0.21,NV,2005
INTENSIVECARE,275976,0,9.00,1.61,0.00,2.99,NV,2005
LOS,275970,6,346.00,4.31,0.00,6.25,NV,2005
LOS_X,275976,0,370.00,4.32,0.00,6.48,NV,2005
MEDINCSTQ,264474,11502,4.00,2.34,1.00,1.12,NV,2005
MDC,275976,0,25.00,9.56,0.00,5.43,NV,2005
MDC18,275976,0,25.00,9.56,0.00,5.43,NV,2005
MDNUM1_R,275692,284,3813.00,1537.42,2.00,1125.41,NV,2005
MDNUM2_R,164892,111084,4031.00,1359.67,2.00,1059.17,NV,2005
NDX,275976,0,15.00,6.08,0.00,3.95,NV,2005
NECODE,275976,0,5.00,0.16,0.00,0.50,NV,2005
NEOMAT,275976,0,3.00,0.41,0.00,0.71,NV,2005
NPR,275976,0,10.00,1.43,0.00,1.74,NV,2005
PAY1,274366,1610,6.00,2.58,1.00,1.22,NV,2005
PAY2,130824,145152,6.00,3.39,1.00,1.43,NV,2005
PL_NHCS2006,273963,2013,6.00,1.85,1.00,1.44,NV,2005
PL_RUCA10_2005,265205,10771,10.00,1.54,1.00,1.71,NV,2005
PL_RUCA2005,265205,10771,10.60,1.55,1.00,1.75,NV,2005
PL_RUCA4_2005,265205,10771,4.00,1.16,1.00,0.56,NV,2005
PL_RUCC2003,273963,2013,9.00,1.72,1.00,1.52,NV,2005
PL_UIC2003,273963,2013,12.00,1.70,1.00,1.68,NV,2005
PL_UR_CAT4,273963,2013,4.00,1.44,1.00,0.80,NV,2005
PL_UR_CAT5,273963,2013,5.00,1.45,1.00,0.82,NV,2005
PNUM_R,247020,28956,456057.00,315231.68,2.00,122827.34,NV,2005
PRCCS1,171364,104612,231.00,123.12,1.00,65.06,NV,2005
PRCCS2,95128,180848,231.00,120.16,1.00,68.54,NV,2005
PRCCS3,57014,218962,231.00,118.33,1.00,73.80,NV,2005
PRCCS4,31244,244732,231.00,118.15,1.00,72.98,NV,2005
PRCCS5,19152,256824,231.00,119.52,1.00,76.17,NV,2005
PRCCS6,11593,264383,231.00,133.68,1.00,78.45,NV,2005
PRCCS7,4824,271152,231.00,134.62,1.00,79.23,NV,2005
PRCCS8,2996,272980,231.00,145.99,1.00,79.26,NV,2005
PRCCS9,1703,274273,231.00,146.01,2.00,79.22,NV,2005
PRCCS10,367,275609,231.00,138.72,4.00,80.02,NV,2005
PRDAY1,171316,104660,176.00,1.20,-4.00,3.22,NV,2005
TOTCHG,275855,121,993805.00,31268.62,32.00,49780.36,NV,2005
AYEAR,275976,0,2005.00,2004.99,2004.00,0.10,NV,2005
DMONTH,275976,0,12.00,6.52,1.00,3.45,NV,2005
PRMONTH1,171316,104660,12.00,6.54,1.00,3.42,NV,2005
PRYEAR1,171316,104660,2005.00,2004.99,2004.00,0.10,NV,2005
