field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,2534593,48,115.00,50.37,0.00,27.62,FL,2005
ASOURCE,2529700,4941,5.00,2.78,1.00,1.96,FL,2005
ATYPE,2534366,275,4.00,1.88,1.00,1.03,FL,2005
AWEEKEND,2534641,0,1.00,0.19,0.00,0.39,FL,2005
DIED,2534641,0,1.00,0.02,0.00,0.14,FL,2005
DISPUB92,2534641,0,51.00,2.90,1.00,6.24,FL,2005
DISPUNIFORM,2534641,0,20.00,2.51,1.00,3.23,FL,2005
DQTR,2534641,0,4.00,2.48,1.00,1.12,FL,2005
DRG,2534641,0,559.00,277.62,1.00,151.13,FL,2005
DRG18,2534641,0,511.00,253.79,1.00,142.14,FL,2005
DRGVER,2534641,0,23.00,22.25,22.00,0.43,FL,2005
DXCCS1,2534620,21,259.00,142.47,1.00,63.89,FL,2005
DXCCS2,2353212,181429,259.00,124.60,1.00,62.07,FL,2005
DXCCS3,2087730,446911,259.00,120.13,1.00,62.80,FL,2005
DXCCS4,1827228,707413,259.00,116.60,1.00,63.15,FL,2005
DXCCS5,1579162,955479,259.00,115.18,1.00,63.62,FL,2005
DXCCS6,1347055,1187586,259.00,114.86,1.00,64.31,FL,2005
DXCCS7,1137437,1397204,259.00,115.07,1.00,65.11,FL,2005
DXCCS8,948181,1586460,259.00,115.59,1.00,65.83,FL,2005
DXCCS9,762416,1772225,259.00,116.35,1.00,66.64,FL,2005
DXCCS10,571436,1963205,259.00,116.55,1.00,67.01,FL,2005
E_CCS1,278988,2255653,2621.00,2611.85,2601.00,6.26,FL,2005
E_CCS2,70646,2463995,2621.00,2619.08,2601.00,4.18,FL,2005
E_CCS3,4716,2529925,2621.00,2616.42,2601.00,4.90,FL,2005
E_CCS4,629,2534012,2621.00,2617.47,2601.00,4.71,FL,2005
E_CCS5,39,2534602,2621.00,2616.18,2601.00,5.55,FL,2005
E_CCS6,3,2534638,2621.00,2616.67,2612.00,4.51,FL,2005
HCUP_ED,2534641,0,4.00,1.08,0.00,1.01,FL,2005
HCUP_OS,2534641,0,0.00,0.00,0.00,0.00,FL,2005
LOS,2534606,35,364.00,4.84,0.00,7.03,FL,2005
LOS_X,2534641,0,1111.00,4.85,0.00,7.30,FL,2005
MDC,2534641,0,25.00,9.31,0.00,5.56,FL,2005
MDC18,2534641,0,25.00,9.31,0.00,5.56,FL,2005
MDNUM1_R,2534082,559,70728.00,14585.17,2.00,12973.64,FL,2005
MDNUM2_R,1448252,1086389,71661.00,14697.86,2.00,12260.03,FL,2005
MEDINCSTQ,2469475,65166,4.00,2.36,1.00,1.10,FL,2005
NDX,2534641,0,10.00,5.98,0.00,3.09,FL,2005
NECODE,2534641,0,7.00,0.14,0.00,0.43,FL,2005
NEOMAT,2534641,0,3.00,0.28,0.00,0.62,FL,2005
NPR,2534641,0,10.00,1.42,0.00,1.91,FL,2005
PAY1,2534641,0,6.00,2.18,1.00,1.27,FL,2005
PL_CBSA,2515515,19126,2.00,1.90,0.00,0.37,FL,2005
PL_MSA1993,2515515,19126,1.00,0.92,0.00,0.27,FL,2005
PL_NHCS2006,2515515,19126,6.00,2.24,1.00,1.26,FL,2005
PL_RUCA10_2005,2469897,64744,10.00,1.46,1.00,1.44,FL,2005
PL_RUCA2005,2469897,64744,10.60,1.47,1.00,1.48,FL,2005
PL_RUCA4_2005,2469897,64744,4.00,1.11,1.00,0.44,FL,2005
PL_RUCC2003,2515515,19126,9.00,1.65,1.00,1.15,FL,2005
PL_UIC2003,2515515,19126,12.00,1.60,1.00,1.15,FL,2005
PL_UR_CAT4,2515515,19126,4.00,1.47,1.00,0.70,FL,2005
PL_UR_CAT5,2515515,19126,5.00,1.47,1.00,0.70,FL,2005
PRCCS1,1448486,1086155,231.00,114.22,1.00,61.96,FL,2005
PRCCS2,860369,1674272,231.00,114.83,1.00,65.83,FL,2005
PRCCS3,507880,2026761,231.00,110.66,1.00,69.52,FL,2005
PRCCS4,291573,2243068,231.00,114.11,1.00,72.55,FL,2005
PRCCS5,187272,2347369,231.00,111.70,1.00,75.48,FL,2005
PRCCS6,121361,2413280,231.00,127.66,1.00,78.59,FL,2005
PRCCS7,78858,2455783,231.00,128.32,1.00,78.11,FL,2005
PRCCS8,52029,2482612,231.00,139.14,1.00,79.03,FL,2005
PRCCS9,34540,2500101,231.00,138.92,1.00,78.71,FL,2005
PRCCS10,19535,2515106,231.00,141.51,1.00,78.90,FL,2005
PRDAY1,1448463,1086178,352.00,1.55,-3.00,3.69,FL,2005
PSTCO2,2516456,18185,78030.00,12473.95,1001.00,3532.86,FL,2005
RACE,2514314,20327,6.00,1.59,1.00,1.00,FL,2005
TOTCHG,2533927,714,999038.00,27530.75,27.00,42552.63,FL,2005
