field,count,count_null,max,mean,min,stddev_samp,state,year
PSTCO,442099,4057,45091.00,44732.20,1300.00,3210.93,SC,1996
UNIT1,446156,0,7.00,0.00,0.00,0.02,SC,1996
UNIT2,446156,0,810.00,3.58,-2.00,5.90,SC,1996
UNIT3,446156,0,342.00,0.18,0.00,2.22,SC,1996
UNIT4,446156,0,0.00,0.00,0.00,0.00,SC,1996
UNIT5,446156,0,29.00,0.02,0.00,0.37,SC,1996
UNIT6,446156,0,92.00,0.07,-1.00,1.01,SC,1996
UNIT7,446156,0,255.00,0.13,0.00,1.80,SC,1996
UNIT8,446156,0,482.00,0.03,0.00,1.01,SC,1996
UNIT9,446156,0,29.00,0.20,0.00,0.71,SC,1996
UNIT10,446156,0,133.00,0.05,0.00,1.06,SC,1996
UNIT11,446156,0,137.00,0.04,0.00,1.11,SC,1996
UNIT12,446156,0,274.00,0.08,0.00,1.87,SC,1996
UNIT13,446156,0,540.00,0.32,-1.00,2.21,SC,1996
UNIT14,446156,0,0.00,0.00,0.00,0.00,SC,1996
UNIT15,446156,0,138.00,0.07,0.00,1.14,SC,1996
UNIT16,446156,0,280.00,0.19,0.00,1.49,SC,1996
UNIT17,446156,0,101.00,0.00,0.00,0.30,SC,1996
UNIT18,446156,0,85.00,0.17,-2.00,1.03,SC,1996
UNIT19,446156,0,62.00,0.13,0.00,0.97,SC,1996
CHG1,446156,0,2856.00,0.02,0.00,7.07,SC,1996
CHG2,446156,0,447020.00,1261.64,-1380.00,2189.59,SC,1996
CHG3,446156,0,150365.00,93.20,0.00,1004.70,SC,1996
CHG4,446156,0,0.00,0.00,0.00,0.00,SC,1996
CHG5,446156,0,19460.00,10.55,0.00,238.34,SC,1996
CHG6,446156,0,60200.00,26.52,-485.00,390.06,SC,1996
CHG7,446156,0,118550.00,55.73,-447.00,801.91,SC,1996
CHG8,446156,0,46200.00,11.43,0.00,275.88,SC,1996
CHG9,446156,0,10164.00,52.29,0.00,191.98,SC,1996
CHG10,446156,0,90440.00,31.49,0.00,668.94,SC,1996
CHG11,446156,0,133575.00,36.63,0.00,1024.45,SC,1996
CHG12,446156,0,317125.00,85.55,0.00,2045.59,SC,1996
CHG13,446156,0,434012.00,323.79,-1093.00,2264.28,SC,1996
CHG14,446156,0,0.00,0.00,0.00,0.00,SC,1996
CHG15,446156,0,104328.00,51.57,0.00,844.25,SC,1996
CHG16,446156,0,197586.00,114.23,-610.00,1007.04,SC,1996
CHG17,446156,0,126250.00,3.00,0.00,371.02,SC,1996
CHG18,446156,0,89760.00,149.45,-2112.00,928.71,SC,1996
CHG19,446156,0,38760.00,67.32,0.00,516.16,SC,1996
CHG20,446156,0,0.00,0.00,0.00,0.00,SC,1996
CHG21,446156,0,20397.62,1.66,0.00,64.31,SC,1996
CHG22,446156,0,13200.00,0.09,0.00,23.45,SC,1996
CHG23,446156,0,795413.20,1976.04,-167.20,5337.66,SC,1996
CHG24,446156,0,11117.50,8.67,-27.50,112.44,SC,1996
CHG25,446156,0,304653.60,1769.73,-1350.75,3801.76,SC,1996
CHG26,446156,0,250.00,0.00,0.00,0.87,SC,1996
CHG27,446156,0,7917.00,0.03,0.00,11.96,SC,1996
CHG28,446156,0,340073.50,1046.30,-514.40,2019.45,SC,1996
CHG29,446156,0,26710.00,229.13,-239.00,550.04,SC,1996
CHG30,446156,0,27645.00,10.35,0.00,178.85,SC,1996
CHG31,446156,0,34430.50,7.58,-39.82,221.04,SC,1996
CHG32,446156,0,0.00,0.00,0.00,0.00,SC,1996
CHG33,446156,0,6003.00,52.48,-527.00,228.32,SC,1996
CHG34,446156,0,32664.00,146.89,0.00,467.12,SC,1996
CHG35,446156,0,147863.75,504.04,-1095.00,1182.72,SC,1996
CHG36,446156,0,70752.00,132.13,-1008.00,420.02,SC,1996
CHG37,446156,0,230796.00,56.27,-2701.00,536.78,SC,1996
CHG38,446156,0,8577.00,27.72,-101.00,107.75,SC,1996
CHG39,446156,0,0.00,0.00,0.00,0.00,SC,1996
CHG40,446156,0,392447.00,367.70,-5337.00,2184.19,SC,1996
CHG41,446156,0,47985.00,84.57,-46.00,479.22,SC,1996
CHG42,446156,0,25357.20,23.68,-88.00,254.34,SC,1996
CHG43,446156,0,40005.00,9.42,0.00,147.63,SC,1996
CHG44,446156,0,4394.00,74.84,-105.00,143.51,SC,1996
CHG45,446156,0,85307.25,84.89,-192.00,602.57,SC,1996
CHG46,446156,0,74029.00,92.73,-158.00,364.98,SC,1996
CHG47,446156,0,77055.00,179.01,0.00,966.25,SC,1996
CHG48,446156,0,10541.00,3.34,0.00,80.18,SC,1996
CHG49,446156,0,6445.00,1.93,0.00,39.92,SC,1996
CHG50,446156,0,2430.00,1.19,-48.00,13.51,SC,1996
CHG51,446156,0,70.00,0.00,0.00,0.53,SC,1996
CHG52,446156,0,31420.20,40.07,-500.00,192.01,SC,1996
CHG53,446156,0,11925.50,5.66,-3290.00,100.99,SC,1996
CHG54,446156,0,0.00,0.00,0.00,0.00,SC,1996
CHG55,446156,0,25815.00,0.12,0.00,44.10,SC,1996
CHG56,446156,0,8676.00,36.53,-183.00,261.67,SC,1996
CHG57,446156,0,85.00,0.00,0.00,0.15,SC,1996
CHG58,446156,0,0.00,0.00,0.00,0.00,SC,1996
CHG59,446156,0,36120.00,105.00,-196.00,307.25,SC,1996
CHG60,446156,0,16348.50,117.95,-2925.00,397.68,SC,1996
CHG61,446156,0,67748.00,138.18,-131.00,341.94,SC,1996
CHG62,446156,0,14004.00,9.78,0.00,123.08,SC,1996
CHG63,446156,0,4896.00,8.93,-300.25,84.55,SC,1996
CHG64,446156,0,23100.00,13.90,-2485.00,117.07,SC,1996
CHG65,446156,0,0.00,0.00,0.00,0.00,SC,1996
CHG66,446156,0,90.00,0.04,0.00,1.13,SC,1996
CHG67,446156,0,11000.00,2.00,0.00,109.99,SC,1996
CHG68,446156,0,57375.00,26.57,-334.75,364.98,SC,1996
CHG69,446156,0,80629.00,7.96,0.00,448.51,SC,1996
CHG70,446156,0,39198.00,5.76,0.00,189.98,SC,1996
CHG71,446156,0,22335.00,11.60,-147.00,160.88,SC,1996
CHG72,446156,0,105944.00,16.03,-1350.00,443.06,SC,1996
CHG73,446156,0,1540.00,1.41,0.00,14.32,SC,1996
CHG74,446156,0,672.00,0.00,0.00,1.30,SC,1996
CHG75,446156,0,51303.00,101.44,-1164.00,401.30,SC,1996
CHG76,446156,0,4860.50,6.31,-1112.00,60.23,SC,1996
CHG77,446156,0,11443.94,28.55,-90.00,99.41,SC,1996
