field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,429569,216,116.00,49.96,0.00,27.97,AR,2004
AGEDAY,44249,385536,364.00,16.21,0.00,56.82,AR,2004
AGEMONTH,54530,375255,131.00,11.43,0.00,27.84,AR,2004
AHOUR,429772,13,2300.00,1269.68,0.00,570.70,AR,2004
AMONTH,429785,0,12.00,6.46,1.00,3.47,AR,2004
ASOURCE,424417,5368,5.00,3.46,1.00,1.88,AR,2004
ATYPE,429570,215,4.00,2.22,1.00,0.95,AR,2004
AWEEKEND,429785,0,1.00,0.18,0.00,0.38,AR,2004
BWT,37778,392007,9142.00,3242.47,255.00,631.87,AR,2004
DHOUR,329009,100776,2300.00,1342.76,0.00,347.74,AR,2004
DIED,428456,1329,1.00,0.02,0.00,0.16,AR,2004
DISPUB92,428456,1329,71.00,5.16,1.00,13.34,AR,2004
DISPUNIFORM,428456,1329,99.00,2.43,1.00,3.49,AR,2004
DQTR,429785,0,4.00,2.48,1.00,1.12,AR,2004
DRG,429785,0,543.00,277.26,1.00,147.87,AR,2004
DRG18,429785,0,511.00,260.68,1.00,143.08,AR,2004
DRGVER,429785,0,22.00,21.25,21.00,0.43,AR,2004
DXCCS1,428989,796,259.00,146.48,1.00,65.13,AR,2004
DXCCS2,395731,34054,259.00,126.71,1.00,64.75,AR,2004
DXCCS3,340949,88836,259.00,121.63,1.00,64.10,AR,2004
DXCCS4,288883,140902,259.00,117.92,1.00,63.54,AR,2004
DXCCS5,239243,190542,259.00,115.84,1.00,63.20,AR,2004
DXCCS6,193297,236488,259.00,115.29,1.00,63.44,AR,2004
DXCCS7,152814,276971,259.00,115.50,1.00,64.03,AR,2004
DXCCS8,115870,313915,259.00,115.83,1.00,64.62,AR,2004
DXCCS9,72533,357252,259.00,116.92,1.00,65.76,AR,2004
E_CCS1,49134,380651,2621.00,2611.59,2601.00,6.22,AR,2004
E_CCS2,24702,405083,2621.00,2612.37,2601.00,6.67,AR,2004
E_CCS3,5150,424635,2621.00,2619.12,2601.00,4.02,AR,2004
E_CCS4,390,429395,2621.00,2616.52,2601.00,4.40,AR,2004
E_CCS5,58,429727,2621.00,2618.64,2601.00,4.25,AR,2004
E_CCS6,3,429782,2621.00,2617.00,2613.00,4.00,AR,2004
FEMALE,429721,64,1.00,0.60,0.00,0.49,AR,2004
LOS,429743,42,361.00,5.15,0.00,8.33,AR,2004
LOS_X,429785,0,2539.00,5.21,0.00,11.57,AR,2004
MDC,429785,0,25.00,9.81,0.00,5.91,AR,2004
MDC18,429785,0,25.00,9.81,0.00,5.91,AR,2004
MDNUM1_R,425999,3786,4234.00,2154.34,1.00,1216.45,AR,2004
MDNUM2_R,186748,243037,5021.00,2176.64,1.00,1271.44,AR,2004
MDNUM3_R,84398,345387,5144.00,2202.57,1.00,1283.45,AR,2004
MDNUM4_R,29132,400653,5440.00,2769.18,20.00,1699.35,AR,2004
MRN_R,429783,2,325817.00,162898.26,1.00,94079.90,AR,2004
NDX,429785,0,9.00,5.19,0.00,2.65,AR,2004
NECODE,429785,0,6.00,0.19,0.00,0.57,AR,2004
NEOMAT,429785,0,3.00,0.28,0.00,0.62,AR,2004
NPR,429785,0,6.00,1.20,0.00,1.58,AR,2004
PAY1,429614,171,6.00,2.10,1.00,1.27,AR,2004
PAY2,207227,222558,6.00,2.71,1.00,1.04,AR,2004
PL_CBSA,429594,191,2.00,1.31,0.00,0.83,AR,2004
PL_MSA1993,429595,190,1.00,0.46,0.00,0.50,AR,2004
