field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,104050,51,99.00,48.07,0.00,29.37,SD,2011
AGEDAY,13412,90689,364.00,16.77,0.00,58.78,SD,2011
AGEMONTH,16341,87760,131.00,11.03,0.00,27.56,SD,2011
AMONTH,104101,0,12.00,6.49,1.00,3.42,SD,2011
ATYPE,102678,1423,5.00,2.32,1.00,0.99,SD,2011
AWEEKEND,104101,0,1.00,0.19,0.00,0.39,SD,2011
DIED,104101,0,1.00,0.02,0.00,0.13,SD,2011
DISPUB04,104101,0,70.00,6.76,1.00,16.56,SD,2011
DISPUNIFORM,104101,0,20.00,2.20,1.00,2.89,SD,2011
DQTR,104101,0,4.00,2.50,1.00,1.11,SD,2011
DRG,104101,0,999.00,562.76,3.00,273.27,SD,2011
DRG24,104101,0,579.00,318.80,1.00,157.12,SD,2011
DRGVER,104101,0,29.00,28.25,28.00,0.43,SD,2011
DRG_NoPOA,104101,0,989.00,559.22,3.00,271.88,SD,2011
DXCCS1,104101,0,670.00,199.66,1.00,150.08,SD,2011
DXCCS2,96193,7908,670.00,167.51,1.00,169.27,SD,2011
DXCCS3,86769,17332,670.00,178.80,1.00,178.37,SD,2011
DXCCS4,77963,26138,670.00,178.52,1.00,177.82,SD,2011
DXCCS5,69689,34412,670.00,175.59,1.00,172.97,SD,2011
DXCCS6,62022,42079,670.00,174.15,1.00,168.68,SD,2011
DXCCS7,55057,49044,670.00,174.31,1.00,165.72,SD,2011
DXCCS8,48554,55547,670.00,176.09,1.00,164.53,SD,2011
DXCCS9,42656,61445,670.00,176.18,1.00,160.84,SD,2011
DXCCS10,37269,66832,670.00,176.69,1.00,158.80,SD,2011
DXCCS11,32146,71955,670.00,178.18,1.00,158.05,SD,2011
DXCCS12,27482,76619,670.00,178.85,1.00,155.18,SD,2011
DXCCS13,23462,80639,670.00,181.18,1.00,157.68,SD,2011
DXCCS14,20026,84075,670.00,180.57,1.00,153.68,SD,2011
DXCCS15,16977,87124,670.00,183.76,1.00,155.23,SD,2011
E_CCS2,9790,94311,2621.00,2516.16,662.00,430.67,SD,2011
E_CCS3,2615,101486,2621.00,2384.99,662.00,630.87,SD,2011
E_CCS4,996,103105,2621.00,2521.36,662.00,427.70,SD,2011
E_CCS5,197,103904,2621.00,2509.57,662.00,450.46,SD,2011
E_CCS6,24,104077,2621.00,2618.46,2603.00,3.69,SD,2011
HCUP_ED,104101,0,2.00,0.68,0.00,0.95,SD,2011
HCUP_OS,104101,0,0.00,0.00,0.00,0.00,SD,2011
HCUP_SURGERY_BROAD,104101,0,1.00,0.39,0.00,0.49,SD,2011
HCUP_SURGERY_NARROW,104101,0,1.00,0.31,0.00,0.46,SD,2011
HOSPBRTH,104101,0,1.00,0.11,0.00,0.31,SD,2011
HospitalUnit,104101,0,4.00,1.27,1.00,0.80,SD,2011
LOS,104100,1,329.00,4.38,0.00,6.35,SD,2011
LOS_X,104101,0,375.00,4.39,0.00,6.46,SD,2011
MDC,104101,0,25.00,10.38,0.00,5.92,SD,2011
MDC24,104101,0,25.00,10.47,0.00,5.90,SD,2011
