field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,232474,2,956.00,428.93,1.00,223.06,UT,1998
ADRGSEV,232474,2,4.00,1.61,0.00,0.80,UT,1998
AGE,232393,83,116.00,35.99,0.00,28.31,UT,1998
AGEDAY,50786,181690,364.00,12.41,0.00,49.65,UT,1998
AGEMONTH,57835,174641,131.00,7.26,0.00,22.52,UT,1998
AMONTH,232475,1,12.00,6.42,1.00,3.45,UT,1998
ASOURCE,223828,8648,5.00,4.04,1.00,1.67,UT,1998
ATYPE,226114,6362,4.00,2.48,1.00,0.96,UT,1998
AWEEKEND,232470,6,1.00,0.19,0.00,0.39,UT,1998
DIED,232348,128,1.00,0.01,0.00,0.12,UT,1998
DISPUB92,232376,100,41.00,1.66,1.00,2.53,UT,1998
DISPUNIFORM,232348,128,20.00,1.76,1.00,2.58,UT,1998
DQTR,232476,0,4.00,2.48,0.00,1.12,UT,1998
DRG,232476,0,511.00,296.33,1.00,133.77,UT,1998
DRG10,232476,0,492.00,288.16,1.00,129.87,UT,1998
DRG18,232476,0,511.00,296.36,1.00,133.84,UT,1998
DRGVER,232476,0,16.00,15.24,15.00,0.43,UT,1998
DXCCS1,231740,736,2613.00,164.21,1.00,61.10,UT,1998
DXCCS2,203733,28743,2621.00,179.46,1.00,341.05,UT,1998
DXCCS3,149203,83273,2621.00,240.95,1.00,512.51,UT,1998
DXCCS4,113141,119335,2621.00,284.54,1.00,603.42,UT,1998
DXCCS5,84914,147562,2621.00,310.51,1.00,652.27,UT,1998
DXCCS6,65445,167031,2621.00,337.93,1.00,698.71,UT,1998
DXCCS7,50036,182440,2621.00,369.70,1.00,744.18,UT,1998
DXCCS8,38152,194324,2621.00,413.64,1.00,800.58,UT,1998
DXCCS9,28731,203745,2621.00,445.10,1.00,836.72,UT,1998
DXCCS10,5399,227077,2621.00,2612.12,2601.00,5.96,UT,1998
FEMALE,229919,2557,1.00,0.61,0.00,0.49,UT,1998
LOS,232420,56,365.00,3.93,0.00,6.79,UT,1998
LOS_X,232475,1,1470.00,4.06,-84.00,11.95,UT,1998
MDC,232476,0,25.00,10.94,0.00,5.31,UT,1998
MDC10,232476,0,25.00,10.94,0.00,5.31,UT,1998
MDC18,232476,0,25.00,10.94,0.00,5.31,UT,1998
NDX,232476,0,10.00,4.19,0.00,2.64,UT,1998
NEOMAT,232476,0,3.00,0.61,0.00,0.80,UT,1998
NPR,232476,0,6.00,1.49,0.00,1.54,UT,1998
PAY1,223601,8875,6.00,2.72,1.00,1.25,UT,1998
PAY2,77663,154813,6.00,3.04,1.00,0.93,UT,1998
PRCCS1,159097,73379,231.00,126.96,1.00,57.31,UT,1998
PRCCS2,91016,141460,231.00,127.21,1.00,60.75,UT,1998
PRCCS3,49160,183316,231.00,123.29,1.00,64.60,UT,1998
PRCCS4,25977,206499,231.00,124.02,1.00,70.50,UT,1998
PRCCS5,14024,218452,231.00,124.13,1.00,75.17,UT,1998
PRCCS6,7871,224605,231.00,133.94,1.00,76.20,UT,1998
TOTCHG,221806,10670,915583.00,8226.94,27.00,18286.66,UT,1998
AYEAR,232470,6,1998.00,1997.99,1994.00,0.11,UT,1998
DMONTH,232475,1,12.00,6.41,1.00,3.44,UT,1998
BMONTH,232452,24,12.00,6.52,1.00,3.42,UT,1998
BYEAR,232452,24,1998.00,1961.59,1882.00,28.45,UT,1998
